"term","estimate","2%","10%","25%","75%","90%","98%"
"b_Intercept",-2.91505129505429,-2.94343372693286,-2.93507157717791,-2.92309879533346,-2.90687054900156,-2.8951433943784,-2.88736221306829
"b_nao.z",0.280120274427885,0.22037691020052,0.238304323965941,0.263226460312164,0.297496590162131,0.321935450876889,0.338339108353973
"b_mat.z",-0.647014754252232,-0.708409095158626,-0.689004613004966,-0.664246895679996,-0.630005360472179,-0.603259700311342,-0.586641208480855
"b_dist.z",0.182324328965234,0.110210596401649,0.131897754256784,0.161747726238978,0.202860597652792,0.231553821586425,0.251807054893169
"b_elev.z",0.64122536992359,0.575408836853401,0.594651415482094,0.62151248539765,0.660688536146204,0.687159800254351,0.707187213869433
"b_space.z",-0.00135929463647875,-0.0550156308827617,-0.0386914467193853,-0.0168584669921572,0.0135398326683438,0.0365768368734519,0.0525806683756586
"b_cc.z",0.453798196151118,0.399683302913442,0.414947502533432,0.437717492065849,0.469507605173129,0.492884498882083,0.509135814523539
"b_speciesALNGLU",0.256570463392361,0.212051206951477,0.22555569467476,0.243552251087163,0.269459528176808,0.287949630208333,0.301080400089901
"b_speciesBETPEN",0.101378886915167,0.062538557422961,0.0736258157015923,0.0898357611869617,0.112886785900794,0.12948920829825,0.140502943535498
"b_speciesFAGSYL",1.95888011383536,1.92804277827677,1.93683577364018,1.94978528441741,1.96822799206088,1.98187009912601,1.99065818026244
"b_speciesFRAEXC",0.817065775408824,0.779133267352012,0.789497789608668,0.806009043686418,0.828221903014093,0.84409210274444,0.855007085950197
"b_speciesQUEROB",1.24403490660039,1.21008729075043,1.22022528046877,1.23442283443452,1.25360862231916,1.26740174321717,1.27718320992032
"b_nao.z:speciesALNGLU",-0.13029756057751,-0.219923139835892,-0.193652572099735,-0.156608976112607,-0.10447908605421,-0.066822128172719,-0.0403693805026481
"b_nao.z:speciesBETPEN",-0.0992705111306431,-0.1828430080869,-0.156965156539797,-0.122002797933986,-0.0754337295807191,-0.0423972844258813,-0.0206313593102353
"b_nao.z:speciesFAGSYL",0.0647967288140546,-0.00316553304598329,0.0163702602585788,0.0449631626752637,0.0852349180899499,0.112340906568927,0.132289830413512
"b_nao.z:speciesFRAEXC",-0.0920784236977583,-0.173341089426438,-0.150010306166088,-0.11599929554795,-0.0681504150104886,-0.0348609162998185,-0.0122603358669434
"b_nao.z:speciesQUEROB",-0.0210717749074155,-0.0942364470768311,-0.0720678572208201,-0.0417642269385532,-0.000677764426530587,0.0299303360281126,0.0515177090303793
"b_mat.z:speciesALNGLU",0.267459781888211,0.166723124508578,0.195618044974573,0.23823405745608,0.296559504474413,0.339428353975345,0.368132731566773
"b_mat.z:speciesBETPEN",0.00923750002810914,-0.0732224174007089,-0.0469145968675632,-0.013347133625656,0.0316609935991843,0.0666278578058473,0.0887948993709014
"b_mat.z:speciesFAGSYL",0.275766890772442,0.203964251982726,0.223377307706551,0.256240233071908,0.295770473845718,0.326152774363622,0.347079984982029
"b_mat.z:speciesFRAEXC",0.703885680662286,0.61127887927409,0.639122894344722,0.677066757840427,0.730711775797884,0.768941819067268,0.79601059069176
"b_mat.z:speciesQUEROB",0.484387927936391,0.409074750667761,0.430100407302588,0.462893075241948,0.505222614054987,0.537160745204223,0.558365981215869
"b_dist.z:speciesALNGLU",0.119528569621748,0.00728356324776027,0.0424368154792956,0.0877212809807107,0.152640636225662,0.197863250497592,0.231860996543548
"b_dist.z:speciesBETPEN",0.0973829040667057,0.00328910352890769,0.0300246148518654,0.0704761933118134,0.124753580437337,0.164659395567772,0.193236165842153
"b_dist.z:speciesFAGSYL",0.22135418578872,0.140839666941179,0.165312789119293,0.198422118016155,0.24472054370132,0.279519261754393,0.30400512788093
"b_dist.z:speciesFRAEXC",0.458154374306407,0.360926387177038,0.38883788201599,0.429196642703094,0.487707947739769,0.528802754194924,0.556529215854571
"b_dist.z:speciesQUEROB",0.116134273663815,0.031329609012803,0.0554515132529371,0.0908743620393128,0.141198238205238,0.176203464951795,0.204383707657652
"b_elev.z:speciesALNGLU",-0.120646832209963,-0.230757732186404,-0.198793344382496,-0.153263008190979,-0.08857047331197,-0.0418643167067285,-0.0106595645570877
"b_elev.z:speciesBETPEN",-0.03155343148658,-0.118773876024105,-0.0935691620053488,-0.0566765689208729,-0.00596941597613572,0.0307388957973236,0.0585547479962142
"b_elev.z:speciesFAGSYL",-0.387651402843073,-0.464957165518734,-0.44272351965258,-0.410690057122844,-0.364968456371873,-0.332644344643433,-0.308575459756712
"b_elev.z:speciesFRAEXC",-0.703639031180762,-0.804881943991909,-0.775496619845147,-0.734097746077773,-0.673336930997867,-0.629741275725694,-0.600250929594342
"b_elev.z:speciesQUEROB",-0.466266468254523,-0.548359234250023,-0.524813631957191,-0.490459391681282,-0.442497016302422,-0.406966337719255,-0.383565925848433
"b_space.z:speciesALNGLU",-0.0743255923598281,-0.155725122940659,-0.13195889916091,-0.098246674139427,-0.0505573856240028,-0.0168301406175565,0.0108027875875235
"b_space.z:speciesBETPEN",-0.00056216185582537,-0.074231169780176,-0.0527419997649389,-0.0220254810232951,0.0201333645661659,0.053208959891666,0.0767597333533458
"b_space.z:speciesFAGSYL",-0.0587889844729966,-0.121734663204649,-0.102117338138759,-0.075923269654145,-0.0412447254034794,-0.0154300488892173,0.00497140239312286
"b_space.z:speciesFRAEXC",-0.00480785912427438,-0.079278253355901,-0.0567161281337858,-0.0265867838740995,0.0169491975269289,0.0479028017093068,0.0684528569098766
"b_space.z:speciesQUEROB",-0.0332166133855559,-0.0975547126203927,-0.0788651563406561,-0.0515368862734048,-0.0147048106823463,0.0127605984673996,0.033234476951782
"b_cc.z:speciesALNGLU",0.0870781206882063,0.000740193426851454,0.0255245503592448,0.0619725974210484,0.112040754060962,0.147605485660224,0.173093051246009
"b_cc.z:speciesBETPEN",0.0166996308447655,-0.0575541552508507,-0.0349679142912154,-0.00535399447345465,0.037853369804327,0.0702991504199541,0.0940212015806072
"b_cc.z:speciesFAGSYL",-0.618076205566162,-0.681607502048121,-0.662401927929082,-0.6360170344729,-0.599511545815872,-0.57299139196121,-0.553968098538371
"b_cc.z:speciesFRAEXC",-0.721963988469453,-0.798653231121589,-0.777560895910033,-0.744974192793918,-0.699438493896957,-0.667122113031436,-0.644753644268993
