"x","predicted","conf.low","conf.high","group"
-5,0.993938350680064,0.99220427093332,0.995490429626672,"-0.459201306681485"
-5,0.999785870386878,0.999697450092017,0.999864826225973,"0.544422816636883"
-4,0.973645215917481,0.967854666580808,0.978949585760842,"-0.459201306681485"
-4,0.997535289209649,0.996762427108285,0.998294946629159,"0.544422816636883"
-3,0.892783783871721,0.876579238636573,0.907049176650844,"-0.459201306681485"
-3,0.972307007769677,0.966292016276366,0.978789811321104,"0.544422816636883"
-2,0.652415093966805,0.629758634559622,0.676636397974804,"-0.459201306681485"
-2,0.752390397195387,0.72540952738144,0.782188919544069,"0.544422816636883"
-1,0.297256686421381,0.286871860732596,0.307595415290813,"-0.459201306681485"
-1,0.208641227190007,0.195915416477251,0.221732168229298,"0.544422816636883"
0,0.0869835416257352,0.0847762340662879,0.0891962134792708,"-0.459201306681485"
0,0.0223379170213581,0.0211050115584409,0.0235762293819263,"0.544422816636883"
1,0.0210215321904123,0.0196076428781932,0.02261344664033,"-0.459201306681485"
1,0.00197319508222579,0.00174777841875017,0.00221148984260895,"0.544422816636883"
2,0.00481702186822858,0.00424899678725954,0.00545899714639105,"-0.459201306681485"
2,0.000171366028024175,0.000137717023238277,0.000204333708004118,"0.544422816636883"
3,0.00108958095328301,0.000896128820800917,0.00129186802070976,"-0.459201306681485"
3,1.48393117115516e-05,1.08633574280067e-05,1.90142613677776e-05,"0.544422816636883"
