"x","predicted","conf.low","conf.high","group"
-1,0.0350240910873558,0.0328979680784076,0.0371499823160685,"AESHIP"
-1,0.000465822051269972,0.000283785429444375,0.000697142712046963,"ALNGLU"
-1,0.00589460107658672,0.0053872556562609,0.00648615825684413,"BETPEN"
-1,0.000139777605715101,8.50456337491811e-05,0.000199895794451388,"FAGSYL"
-1,2.28822366001187e-05,2.19866840480214e-06,6.95381691929294e-05,"FRAEXC"
-1,9.33246428194698e-05,6.29682108898096e-05,0.000133030606696344,"QUEROB"
0,0.0472274208960445,0.0458676271093173,0.0486674759889914,"AESHIP"
0,0.000751353711921166,0.000584755452509761,0.00094175586092548,"ALNGLU"
0,0.0131994535184584,0.0124922011770722,0.0139031229456583,"BETPEN"
0,0.000272360817747466,0.00020528176458736,0.000346538888145763,"FAGSYL"
0,4.26942622113509e-05,1.31953527891782e-05,8.26452721850749e-05,"FRAEXC"
0,0.000265633460508586,0.000195643084738417,0.000335885472172272,"QUEROB"
1,0.0634175126961506,0.059753329935675,0.0672887281494116,"AESHIP"
1,0.00121021344166664,0.000744948242950047,0.00176271093292283,"ALNGLU"
1,0.0292784750864597,0.0270619256148822,0.031672887101915,"BETPEN"
1,0.000530480629485095,0.000357217831672135,0.000738894648646024,"FAGSYL"
1,8.0369945241404e-05,1.24322800085856e-05,0.000220162451813416,"FRAEXC"
1,0.000756993288958036,0.000569080601670849,0.00099252161516768,"QUEROB"
2,0.0845791729511793,0.0761110247284888,0.0937525422509408,"AESHIP"
2,0.00195249584792187,0.000727462249608967,0.00364004285412778,"ALNGLU"
2,0.063693903375599,0.0554052014883888,0.0719930704711452,"BETPEN"
2,0.00102396245989362,0.000515971929847866,0.00173062080089973,"FAGSYL"
2,0.00015041104640058,2.99441792337622e-06,0.000868896012512214,"FRAEXC"
2,0.00215794938194329,0.00135919150479665,0.00311872403224822,"QUEROB"
3,0.112026720100327,0.0959513728379629,0.129252958529436,"AESHIP"
3,0.00313794252732404,0.000731166252864389,0.00765852187143776,"ALNGLU"
3,0.132908522832237,0.109762895382597,0.155866232886315,"BETPEN"
3,0.00199321573623205,0.00064259239242854,0.00404829377232127,"FAGSYL"
3,0.000282159815376968,3.25084837394908e-07,0.00370175933222888,"FRAEXC"
3,0.00613330032423659,0.00317229888703896,0.0102961255213268,"QUEROB"
4,0.14699931463928,0.120258912163729,0.175830993973054,"AESHIP"
4,0.00506104460703704,0.000595999066380963,0.0160531840636858,"ALNGLU"
4,0.256842458294932,0.205434863648889,0.306940354783162,"BETPEN"
4,0.00386056971242149,0.000754913200183893,0.00965856003852184,"FAGSYL"
4,0.00052661999545913,6.86835599157705e-08,0.0167212403261112,"FRAEXC"
4,0.0173376803404667,0.00704053894587952,0.0334552594747789,"QUEROB"
