"PEP_ID","year","lat","long","growth","frz","fs","total","events","freq"
455,1969,52.4,9.12,26,0,0,1,0,0
463,1976,52.37,9.18,3,0,0,1,0,0
465,1986,52.22,9.15,36,0,0,1,0,0
471,1967,52.28,9.38,2,0,0,2,0,0
471,1974,52.28,9.38,14,0,0,2,0,0
473,1996,52.2,9.47,66,0,0,1,0,0
478,1953,52.22,9.63,2,0,0,2,0,0
478,1985,52.22,9.63,33,0,0,2,0,0
486,2013,52.07,9.72,4,0,0,1,0,0
491,1954,51.98,9.78,3,0,0,5,0,0
491,1960,51.98,9.78,24,0,0,5,0,0
491,1961,51.98,9.78,27,0,0,5,0,0
491,1964,51.98,9.78,30,0,0,5,0,0
491,1968,51.98,9.78,48,0,0,5,0,0
494,2008,51.53,10.2,2,0,0,1,0,0
495,2010,51.62,10.22,36,2,1,1,1,1
496,1963,51.57,10.32,24,0,0,1,0,0
498,1966,51.5,10.18,21,0,0,2,1,0.5
498,2008,51.5,10.18,66,2,1,2,1,0.5
502,1990,51.8,9.7,3,0,0,2,0,0
502,2007,51.8,9.7,68,0,0,2,0,0
508,1970,51.43,9.93,3,0,0,2,0,0
508,1971,51.43,9.93,3,0,0,2,0,0
512,1963,52.02,10.13,22,0,0,1,0,0
515,1955,52.1,9.92,1,0,0,3,0,0
515,1997,52.1,9.92,2,0,0,3,0,0
515,2011,52.1,9.92,32,0,0,3,0,0
516,1974,52.1,10,3,0,0,2,0,0
516,1975,52.1,10,3,0,0,2,0,0
517,1956,52.1,10.17,28,0,0,2,0,0
517,1990,52.1,10.17,2,0,0,2,0,0
519,1951,51.95,10.12,3,0,0,1,0,0
524,1974,52.23,9.85,2,0,0,1,0,0
525,1974,52.13,10.07,110,4,1,1,1,1
527,1989,51.7,9.43,3,0,0,7,1,0.142857142857143
527,1990,51.7,9.43,21,0,0,7,1,0.142857142857143
527,1993,51.7,9.43,2,0,0,7,1,0.142857142857143
527,1996,51.7,9.43,10,7,1,7,1,0.142857142857143
527,2000,51.7,9.43,2,0,0,7,1,0.142857142857143
527,2003,51.7,9.43,2,0,0,7,1,0.142857142857143
527,2005,51.7,9.43,2,0,0,7,1,0.142857142857143
529,1987,51.93,9.65,3,0,0,3,0,0
529,1995,51.93,9.65,6,0,0,3,0,0
529,2005,51.93,9.65,2,0,0,3,0,0
536,1979,51.92,9.52,3,0,0,1,0,0
538,1998,51.35,9.62,72,0,0,1,0,0
547,1959,51.58,9.75,21,0,0,1,0,0
549,1987,51.67,9.78,10,0,0,2,0,0
549,1988,51.67,9.78,2,0,0,2,0,0
550,2001,51.73,9.8,20,0,0,1,0,0
552,1958,51.63,9.93,1,0,0,1,0,0
559,1957,51.77,10.18,3,0,0,2,0,0
559,1975,51.77,10.18,3,0,0,2,0,0
563,1957,51.8,10.03,3,0,0,3,0,0
563,1978,51.8,10.03,2,0,0,3,0,0
563,1987,51.8,10.03,21,0,0,3,0,0
565,1992,51.73,10.25,2,0,0,1,0,0
568,1951,51.6,10.55,54,0,0,2,0,0
568,1984,51.6,10.55,3,0,0,2,0,0
569,1969,51.82,10.07,34,0,0,1,0,0
573,1964,52.38,10.27,3,0,0,2,0,0
573,1966,52.38,10.27,1,0,0,2,0,0
576,1969,52.32,10.23,1,0,0,8,0,0
576,1971,52.32,10.23,54,0,0,8,0,0
576,1972,52.32,10.23,2,0,0,8,0,0
576,1978,52.32,10.23,1,0,0,8,0,0
576,1992,52.32,10.23,2,0,0,8,0,0
576,1997,52.32,10.23,2,0,0,8,0,0
576,2000,52.32,10.23,1,0,0,8,0,0
576,2003,52.32,10.23,2,0,0,8,0,0
578,1959,52.3,10.32,15,0,0,3,0,0
578,2008,52.3,10.32,22,0,0,3,0,0
578,2009,52.3,10.32,1,0,0,3,0,0
582,1958,51.87,10.33,1,0,0,6,0,0
582,1960,51.87,10.33,3,0,0,6,0,0
582,1961,51.87,10.33,54,0,0,6,0,0
582,1969,51.87,10.33,14,0,0,6,0,0
582,1974,51.87,10.33,3,0,0,6,0,0
582,1975,51.87,10.33,24,0,0,6,0,0
585,1961,51.72,10.52,21,0,0,3,0,0
585,1970,51.72,10.52,39,0,0,3,0,0
585,1995,51.72,10.52,8,0,0,3,0,0
586,1998,51.83,10.43,38,0,0,4,0,0
586,2004,51.83,10.43,22,0,0,4,0,0
586,2006,51.83,10.43,20,0,0,4,0,0
586,2011,51.83,10.43,48,0,0,4,0,0
588,2014,51.83,10.28,50,0,0,1,0,0
593,1981,52.45,10,4,0,0,3,0,0
593,1983,52.45,10,2,0,0,3,0,0
593,1987,52.45,10,2,0,0,3,0,0
594,1957,52.58,9.75,9,0,0,2,0,0
594,1968,52.58,9.75,2,0,0,2,0,0
609,2014,52.73,10.23,1,0,0,1,0,0
612,1961,52.73,9.98,10,0,0,1,0,0
619,1983,52.87,10.12,3,0,0,1,0,0
629,1963,52.82,9.93,21,0,0,1,0,0
640,1983,52.95,9.53,3,0,0,2,0,0
640,1989,52.95,9.53,90,0,0,2,0,0
642,1989,52.87,9.6,21,0,0,1,0,0
648,1962,52.42,10.72,39,0,0,1,0,0
654,1986,52.38,10.55,39,0,0,2,0,0
654,1995,52.38,10.55,2,0,0,2,0,0
669,2012,52.65,10.43,10,0,0,1,0,0
670,1986,52.67,10.85,18,0,0,3,0,0
670,1988,52.67,10.85,21,0,0,3,0,0
670,1991,52.67,10.85,2,0,0,3,0,0
672,1982,53.42,10.27,1,0,0,1,0,0
678,1960,53.4,10.17,33,0,0,1,0,0
679,1994,53.37,10.3,68,0,0,1,0,0
689,1968,53.23,9.75,102,0,0,1,0,0
698,1976,53.32,9.8,88,2,1,1,1,1
702,1957,53.23,9.67,78,18,1,1,1,1
707,1958,53.1,11.1,2,0,0,7,0,0
707,1959,53.1,11.1,9,0,0,7,0,0
707,1960,53.1,11.1,54,0,0,7,0,0
707,1961,53.1,11.1,27,0,0,7,0,0
707,1964,53.1,11.1,48,0,0,7,0,0
707,1965,53.1,11.1,63,0,0,7,0,0
707,1967,53.1,11.1,12,0,0,7,0,0
715,1952,53.15,11,6,0,0,2,0,0
715,1953,53.15,11,22,0,0,2,0,0
723,1954,52.97,11.15,30,6,1,1,1,1
733,1988,53,11.15,1,0,0,3,0,0
733,1990,53,11.15,2,0,0,3,0,0
733,2014,53,11.15,30,0,0,3,0,0
736,1954,52.9,10.9,3,0,0,2,0,0
736,1955,52.9,10.9,3,0,0,2,0,0
737,1996,53.05,11.22,2,1,1,1,1,1
738,1991,53.1,11.05,2,0,0,1,0,0
739,1987,52.93,11.12,2,0,0,1,0,0
753,1958,53.08,10,102,6,1,2,1,0.5
753,1974,53.08,10,3,0,0,2,1,0.5
756,1957,53.08,9.85,22,0,0,1,0,0
758,1955,53.12,9.8,33,0,0,1,0,0
760,1955,53.1,10.07,1,0,0,2,0,0
760,1957,53.1,10.07,2,0,0,2,0,0
765,1951,53.03,9.83,1,0,0,1,0,0
768,1981,52.95,10.77,3,0,0,1,0,0
771,2009,52.97,10.47,1,0,0,1,0,0
773,1961,52.95,10.83,21,0,0,1,0,0
778,1955,53.1,10.73,3,0,0,1,0,0
782,1952,53.02,10.68,2,0,0,1,0,0
784,1964,52.8,10.63,3,0,0,4,0,0
784,1969,52.8,10.63,9,0,0,4,0,0
784,1973,52.8,10.63,18,0,0,4,0,0
784,1990,52.8,10.63,3,0,0,4,0,0
785,1969,52.83,10.73,3,0,0,2,0,0
785,1970,52.83,10.73,3,0,0,2,0,0
787,2015,52.9,10.45,30,0,0,1,0,0
791,1971,52.95,10.55,3,0,0,1,0,0
792,1956,53.07,10.45,6,0,0,1,0,0
798,1969,53.27,9.2,2,0,0,1,0,0
800,2013,53.25,9.38,2,0,0,1,0,0
807,2012,53.45,9.12,50,0,0,2,0,0
807,2014,53.45,9.12,36,0,0,2,0,0
808,1979,53.23,9.08,6,0,0,1,0,0
814,2000,53.73,8.92,1,0,0,2,0,0
814,2004,53.73,8.92,1,0,0,2,0,0
817,1956,53.63,8.97,2,0,0,1,0,0
819,1957,53.8,9.03,3,0,0,1,0,0
826,1962,53.68,9.15,66,0,0,1,0,0
829,1982,53.18,8.98,1,0,0,1,0,0
833,1974,53.22,8.8,3,0,0,3,0,0
833,1975,53.22,8.8,9,0,0,3,0,0
833,1978,53.22,8.8,24,0,0,3,0,0
836,1957,53.18,8.82,3,0,0,1,0,0
846,1961,53.2,9.53,2,0,0,1,0,0
847,1986,53.02,9.48,34,0,0,4,0,0
847,2007,53.02,9.48,22,0,0,4,0,0
847,2012,53.02,9.48,28,0,0,4,0,0
847,2014,53.02,9.48,12,0,0,4,0,0
851,1957,53.12,9.17,81,9,1,2,1,0.5
851,1968,53.12,9.17,63,0,0,2,1,0.5
852,1959,53.12,9.32,3,0,0,1,0,0
855,1966,53.57,9.52,24,0,0,1,0,0
857,2006,53.4,9.5,2,0,0,1,0,0
859,1981,53.68,9.43,3,0,0,2,0,0
859,1983,53.68,9.43,39,0,0,2,0,0
860,2014,53.67,9.38,2,0,0,1,0,0
867,1967,53.52,9.48,1,0,0,5,1,0.2
867,1993,53.52,9.48,2,0,0,5,1,0.2
867,1998,53.52,9.48,2,1,1,5,1,0.2
867,2002,53.52,9.48,24,0,0,5,1,0.2
867,2004,53.52,9.48,2,0,0,5,1,0.2
868,2000,53.62,9.32,2,0,0,1,0,0
870,2013,53.72,9.28,18,0,0,2,0,0
870,2014,53.72,9.28,48,0,0,2,0,0
871,1964,53.53,9.68,2,1,1,1,1,1
872,2004,53.48,9.33,2,0,0,4,1,0.25
872,2005,53.48,9.33,2,0,0,4,1,0.25
872,2006,53.48,9.33,52,8,1,4,1,0.25
872,2007,53.48,9.33,2,0,0,4,1,0.25
875,1988,53.8,9.25,24,0,0,3,1,0.333333333333333
875,1991,53.8,9.25,82,2,1,3,1,0.333333333333333
875,1992,53.8,9.25,42,0,0,3,1,0.333333333333333
882,1986,53.05,9.18,46,0,0,1,0,0
888,1985,52.9,9.23,3,0,0,1,0,0
890,1962,53.43,8.82,1,0,0,1,0,0
897,2002,53.72,8.72,14,0,0,3,0,0
897,2003,53.72,8.72,18,0,0,3,0,0
897,2011,53.72,8.72,2,0,0,3,0,0
898,1969,53.68,8.68,54,0,0,1,0,0
900,1976,53.45,8.62,2,0,0,5,0,0
900,1986,53.45,8.62,2,0,0,5,0,0
900,1996,53.45,8.62,2,0,0,5,0,0
900,1997,53.45,8.62,2,0,0,5,0,0
900,2002,53.45,8.62,1,0,0,5,0,0
901,1963,53.4,8.78,9,0,0,2,0,0
901,1966,53.4,8.78,9,0,0,2,0,0
902,1958,53.5,8.8,3,0,0,2,0,0
902,1967,53.5,8.8,3,0,0,2,0,0
903,1969,53.4,8.87,12,0,0,1,0,0
909,1955,52.97,7.77,72,0,0,2,0,0
909,2010,52.97,7.77,26,0,0,2,0,0
910,1989,53,7.3,2,0,0,3,0,0
910,2007,53,7.3,1,0,0,3,0,0
910,2009,53,7.3,2,0,0,3,0,0
911,1993,52.87,7.32,2,0,0,4,0,0
911,2006,52.87,7.32,2,0,0,4,0,0
911,2009,52.87,7.32,2,0,0,4,0,0
911,2014,52.87,7.32,2,0,0,4,0,0
916,2015,52.5,7.97,34,0,0,1,0,0
919,1953,52.55,7.95,12,0,0,1,0,0
923,1954,52.6,7.87,1,0,0,1,0,0
924,1963,52.67,7.95,3,0,0,1,0,0
931,1973,52.3,7.17,15,0,0,1,0,0
932,1965,52.6,6.85,1,0,0,6,1,0.166666666666667
932,1975,52.6,6.85,3,0,0,6,1,0.166666666666667
932,1991,52.6,6.85,2,0,0,6,1,0.166666666666667
932,1994,52.6,6.85,2,0,0,6,1,0.166666666666667
932,1997,52.6,6.85,30,2,1,6,1,0.166666666666667
932,2000,52.6,6.85,2,0,0,6,1,0.166666666666667
933,1974,52.63,6.77,3,0,0,1,0,0
938,1958,52.28,7.28,27,0,0,2,1,0.5
938,2013,52.28,7.28,2,1,1,2,1,0.5
939,1959,52.32,7.23,1,0,0,1,0,0
941,1960,52.55,6.73,18,0,0,1,0,0
942,1951,52.52,7.13,70,0,0,2,0,0
942,1958,52.52,7.13,36,0,0,2,0,0
945,1962,52.52,7.42,3,0,0,1,0,0
946,2015,52.6,7.43,1,0,0,1,0,0
949,1977,52.55,7.48,3,0,0,2,0,0
949,1978,52.55,7.48,6,0,0,2,0,0
955,1960,52.25,8.4,3,0,0,3,0,0
955,1972,52.25,8.4,3,0,0,3,0,0
955,1975,52.25,8.4,9,0,0,3,0,0
956,1955,52.2,8.35,44,0,0,7,0,0
956,1956,52.2,8.35,1,0,0,7,0,0
956,1958,52.2,8.35,15,0,0,7,0,0
956,1960,52.2,8.35,12,0,0,7,0,0
956,1961,52.2,8.35,48,0,0,7,0,0
956,1990,52.2,8.35,3,0,0,7,0,0
956,1996,52.2,8.35,26,0,0,7,0,0
959,1982,52.82,7.13,6,0,0,1,0,0
962,1994,52.7,7.23,2,0,0,1,0,0
967,1998,52.3,8.15,24,0,0,1,0,0
969,1984,52.25,7.95,3,0,0,2,0,0
969,2014,52.25,7.95,44,0,0,2,0,0
970,1998,52.2,8.05,14,2,1,1,1,1
971,1966,52.2,7.97,21,0,0,1,0,0
972,1981,52.18,8.13,8,0,0,1,0,0
976,1966,52.1,8.08,1,0,0,2,0,0
976,2010,52.1,8.08,16,0,0,2,0,0
977,1994,52.32,8.03,64,0,0,2,0,0
977,2014,52.32,8.03,20,0,0,2,0,0
982,1952,52.07,8,1,0,0,1,0,0
984,1983,52.12,8.05,3,0,0,1,0,0
985,1986,52.28,8.42,3,2,1,1,1,1
987,1952,52.32,8.37,3,0,0,3,0,0
987,1954,52.32,8.37,3,0,0,3,0,0
987,1962,52.32,8.37,42,0,0,3,0,0
990,1976,52.43,8.28,1,0,0,2,0,0
990,1978,52.43,8.28,1,0,0,2,0,0
992,1957,53.35,7.18,1,0,0,1,0,0
998,1955,53.55,7.62,48,0,0,1,0,0
1007,1963,53.47,7.52,3,0,0,1,0,0
1021,1996,53.28,7.43,50,0,0,1,0,0
1023,1967,53.17,7.35,18,0,0,1,0,0
1027,1996,53.48,7.18,36,0,0,1,0,0
1036,1973,53.48,7.07,1,0,0,1,0,0
1041,2012,53.35,7.12,38,0,0,1,0,0
1042,1960,53.53,7.7,1,0,0,5,0,0
1042,1991,53.53,7.7,14,0,0,5,0,0
1042,1994,53.53,7.7,2,0,0,5,0,0
1042,2010,53.53,7.7,64,0,0,5,0,0
1042,2015,53.53,7.7,2,0,0,5,0,0
1043,1987,53.63,7.82,26,0,0,4,0,0
1043,2005,53.63,7.82,2,0,0,4,0,0
1043,2006,53.63,7.82,20,0,0,4,0,0
1043,2009,53.63,7.82,18,0,0,4,0,0
1045,1986,53.6,7.63,114,0,0,2,0,0
1045,1988,53.6,7.63,108,0,0,2,0,0
1047,1955,53.63,7.8,2,0,0,1,0,0
1048,1958,53.48,7.98,39,0,0,2,0,0
1048,1975,53.48,7.98,1,0,0,2,0,0
1056,1988,53.58,7.77,28,0,0,1,0,0
1058,1957,51.9,10.43,2,0,0,1,0,0
1060,1967,52.1,10.43,36,0,0,1,0,0
1061,1951,51.72,10.62,3,0,0,2,0,0
1061,1953,51.72,10.62,24,0,0,2,0,0
1062,1992,51.63,10.58,2,0,0,1,0,0
1063,1954,51.67,10.67,2,0,0,6,0,0
1063,1955,51.67,10.67,2,0,0,6,0,0
1063,1959,51.67,10.67,2,0,0,6,0,0
1063,1961,51.67,10.67,3,0,0,6,0,0
1063,1965,51.67,10.67,45,0,0,6,0,0
1063,1967,51.67,10.67,9,0,0,6,0,0
1064,1997,51.63,10.63,40,6,1,1,1,1
1065,1966,52.3,10.4,24,0,0,1,0,0
1072,1951,52.3,10.43,2,0,0,3,0,0
1072,1965,52.3,10.43,78,0,0,3,0,0
1072,1983,52.3,10.43,15,0,0,3,0,0
1073,1956,51.78,9.98,2,0,0,3,0,0
1073,1958,51.78,9.98,18,0,0,3,0,0
1073,1961,51.78,9.98,18,0,0,3,0,0
1074,1960,51.9,9.85,3,0,0,3,0,0
1074,1978,51.9,9.85,24,0,0,3,0,0
1074,2007,51.9,9.85,30,0,0,3,0,0
1075,1985,51.93,10.37,86,4,1,1,1,1
1076,2013,51.87,10.02,16,0,0,1,0,0
1078,2008,51.95,10.22,2,0,0,3,0,0
1078,2010,51.95,10.22,2,0,0,3,0,0
1078,2011,51.95,10.22,2,0,0,3,0,0
1080,1951,51.82,10,1,0,0,2,0,0
1080,1953,51.82,10,1,0,0,2,0,0
1082,1954,51.88,10.17,27,0,0,1,0,0
1086,1971,51.97,10.35,1,0,0,2,0,0
1086,1998,51.97,10.35,10,0,0,2,0,0
1089,1998,52.02,10.43,28,0,0,1,0,0
1090,1985,52.02,10.4,2,0,0,3,0,0
1090,1986,52.02,10.4,22,0,0,3,0,0
1090,1987,52.02,10.4,2,0,0,3,0,0
1091,1953,52.02,10.53,2,0,0,1,0,0
1092,1990,51.95,10.57,39,6,1,1,1,1
1097,2008,52.37,10.93,2,0,0,1,0,0
1098,1954,52.23,11,1,0,0,1,0,0
1100,1951,52.25,10.82,2,0,0,1,0,0
1102,1973,52.13,11.03,4,0,0,2,0,0
1102,1979,52.13,11.03,2,0,0,2,0,0
1104,1995,52.35,10.97,6,0,0,1,0,0
1107,1957,52.28,10.75,51,6,1,5,2,0.4
1107,1959,52.28,10.75,3,0,0,5,2,0.4
1107,1998,52.28,10.75,18,0,0,5,2,0.4
1107,2012,52.28,10.75,42,2,1,5,2,0.4
1107,2014,52.28,10.75,8,0,0,5,2,0.4
1108,1980,52.13,10.97,3,0,0,4,0,0
1108,1981,52.13,10.97,21,0,0,4,0,0
1108,1990,52.13,10.97,3,0,0,4,0,0
1108,2008,52.13,10.97,2,0,0,4,0,0
1111,1967,52.43,10.85,36,0,0,5,0,0
1111,1975,52.43,10.85,24,0,0,5,0,0
1111,1987,52.43,10.85,18,0,0,5,0,0
1111,2007,52.43,10.85,22,0,0,5,0,0
1111,2010,52.43,10.85,10,0,0,5,0,0
1112,1959,52.18,10.93,30,0,0,2,0,0
1112,1982,52.18,10.93,30,0,0,2,0,0
1114,1962,52.18,10.85,36,0,0,1,0,0
1116,1966,52.17,10.58,1,0,0,1,0,0
1118,1961,51.88,10.55,33,0,0,4,1,0.25
1118,1965,51.88,10.55,9,0,0,4,1,0.25
1118,1985,51.88,10.55,39,3,1,4,1,0.25
1118,1994,51.88,10.55,1,0,0,4,1,0.25
1119,1966,52.18,10.72,3,0,0,4,0,0
1119,1984,52.18,10.72,24,0,0,4,0,0
1119,2011,52.18,10.72,20,0,0,4,0,0
