"x","predicted","conf.low","conf.high","group"
-1,4.24642149259101e-05,2.60318523862478e-05,6.42124665805743e-05,"AESHIP"
-1,6.95527092803374e-06,1.93248172736447e-07,3.40981767069092e-05,"ALNGLU"
-1,0.000104550600823278,7.20426150775701e-05,0.000143900353106204,"BETPEN"
-1,4.33111001500833e-06,6.61144993999578e-07,1.22322363112122e-05,"FAGSYL"
-1,7.74832793407717e-06,1.26517460062807e-07,3.97727823314691e-05,"FRAEXC"
-1,2.00640630218662e-06,3.09010955894338e-07,5.40092108104411e-06,"QUEROB"
0,0.000177780919854676,0.00012788105987425,0.000237565516159321,"AESHIP"
0,1.23474285335045e-05,2.81113762693108e-06,3.26550165363003e-05,"ALNGLU"
0,0.000278446423526017,0.000207757616155722,0.00035705171727341,"BETPEN"
0,7.02190950723245e-06,1.67705553807791e-06,1.48527972104871e-05,"FAGSYL"
0,1.21116509629896e-05,1.42173454024724e-06,3.1134001707599e-05,"FRAEXC"
0,7.96836700115995e-06,2.07872547338688e-06,1.74160209421837e-05,"QUEROB"
1,0.000739234775007538,0.000515916392546827,0.000978341657434424,"AESHIP"
1,2.21527425081737e-05,8.54070280304671e-07,9.28686389094491e-05,"ALNGLU"
1,0.000738348881527369,0.000538026589657398,0.000960676790292226,"BETPEN"
1,1.15382342787811e-05,2.24566091975364e-06,2.61471692682978e-05,"FAGSYL"
1,1.9588835911962e-05,1.04278427639452e-06,7.81231431356151e-05,"FRAEXC"
1,3.16321653179781e-05,1.02388151630416e-05,6.42555441451278e-05,"QUEROB"
2,0.00307405995009983,0.001766907934845,0.00464876529191118,"AESHIP"
2,3.94026411131521e-05,6.24674093594863e-08,0.00046725084208862,"ALNGLU"
2,0.00196878032444125,0.00129944433090021,0.00280294061583375,"BETPEN"
2,1.92864828880577e-05,1.77632329197813e-06,6.15976005837346e-05,"FAGSYL"
2,3.10692708799439e-05,9.09091945676869e-08,0.000370762928676615,"FRAEXC"
2,0.000126991746165685,3.26413602416664e-05,0.000282623803882267,"QUEROB"
3,0.0127101469211555,0.00541383126907,0.0224650495321402,"AESHIP"
3,6.96239912954538e-05,7.87019069181646e-09,0.00256598614995249,"ALNGLU"
3,0.0052155720194787,0.00282949743216129,0.00823631362474341,"BETPEN"
3,3.20643896646931e-05,9.08430345922418e-07,0.000165050623803442,"FAGSYL"
3,4.84045415432153e-05,1.05535096220692e-08,0.00189295231011741,"FRAEXC"
3,0.000503924957792514,6.63195196843031e-05,0.00143791674648718,"QUEROB"
4,0.0510014474527666,0.0165785412655814,0.104333394253871,"AESHIP"
4,0.000126982595340109,9.91555423939858e-10,0.01453046846671,"ALNGLU"
4,0.0137897437673818,0.00620871417299261,0.0243288656743839,"BETPEN"
4,5.41753359950346e-05,1.98569030345701e-07,0.000453104006610041,"FAGSYL"
4,7.49991314120411e-05,1.22514073479556e-09,0.0102381359903804,"FRAEXC"
4,0.00201238994785898,0.00011969378206347,0.00782824184493868,"QUEROB"
