"x","predicted","conf.low","conf.high","group"
-6,0.156424090155813,0.131180352883079,0.172977043568194,"AESHIP"
-6,0.000198428749178626,2.37792285662692e-05,0.000207646149653493,"ALNGLU"
-6,0.0320082044658145,0.0243128619390408,0.0359191287874691,"BETPEN"
-6,0.230407104245708,0.0735458061323363,0.255795594719387,"FAGSYL"
-6,0.826137510606231,0.825899324184942,0.999995145278504,"FRAEXC"
-6,0.003839480581731,0.000378904993383223,0.00394077584712209,"QUEROB"
-4,0.0808596089124885,0.0716703655201691,0.087196879410236,"AESHIP"
-4,0.000239939942134198,9.16786379908598e-05,0.000269375338186895,"ALNGLU"
-4,0.0235778109953614,0.0195900116768045,0.025414392877918,"BETPEN"
-4,0.0336529152069055,0.015213147349326,0.0378907040078857,"FAGSYL"
-4,0.0984290548650723,8.36695142604923e-05,0.0985297190853299,"FRAEXC"
-4,0.00163910340762761,0.000564394732496695,0.0018389609903373,"QUEROB"
-2,0.0400654821977966,0.0380001577145729,0.0419292846951004,"AESHIP"
-2,0.000286828948935154,0.000209278110007062,0.000337272459211696,"ALNGLU"
-2,0.0173193742942594,0.0159198848836451,0.0180589451124304,"BETPEN"
-2,0.00403614699482598,0.00296194832225957,0.00456986713511652,"FAGSYL"
-2,0.0025933572417458,0.000158851323559389,0.00266545799541325,"FRAEXC"
-2,0.000693406316612783,0.000435143993736871,0.000789874646386986,"QUEROB"
0,0.0193990578477017,0.019092783262179,0.0197360991616549,"AESHIP"
0,0.000341875577678504,0.000297758995445178,0.000380330728665952,"ALNGLU"
0,0.0126816768934831,0.0124411022204618,0.0129347977775652,"BETPEN"
0,0.000472274295986369,0.000433120572014024,0.000503539233671696,"FAGSYL"
0,6.08658152917252e-05,3.7055777330272e-05,7.29134458872371e-05,"FRAEXC"
0,0.000294060315117052,0.000250318394347936,0.000313248269795141,"QUEROB"
2,0.00928068579160777,0.00864020075477634,0.00978325370429016,"AESHIP"
2,0.000409640640656218,0.000255561533889287,0.000463663495417566,"ALNGLU"
2,0.00930054782912915,0.00840930499960711,0.00980131380748549,"BETPEN"
2,5.49734348085407e-05,3.9502833313832e-05,6.18311361426994e-05,"FAGSYL"
2,1.45545513486882e-06,2.43309998449987e-07,1.58284328820826e-06,"FRAEXC"
2,0.000124722086033747,8.93318480216498e-05,0.000138455258029285,"QUEROB"
4,0.0044322875265409,0.00382973708171383,0.00484077480368968,"AESHIP"
4,0.000489515002664311,0.000156449397068492,0.000541576166367267,"ALNGLU"
4,0.0068159811350115,0.00558418096853043,0.00747190622893582,"BETPEN"
4,6.42108123179687e-06,2.83910383420292e-06,7.26376042249174e-06,"FAGSYL"
4,3.44829675287706e-08,2.76786634451822e-11,3.44864318301996e-08,"FRAEXC"
4,5.32155586996232e-05,2.15267830675742e-05,5.89481191890997e-05,"QUEROB"
6,0.0021083259706315,0.00163463571989956,0.00233170546974447,"AESHIP"
6,0.000582109628000462,6.27883409850151e-05,0.000607798946159464,"ALNGLU"
6,0.00498949242843798,0.00372032131066346,0.00570843482110415,"BETPEN"
6,7.47120863770917e-07,1.75379203771585e-07,8.26749645073233e-07,"FAGSYL"
6,8.21934441659096e-10,1.85270990669655e-14,8.22486092862207e-10,"FRAEXC"
6,2.25281359363944e-05,3.0234183103691e-06,2.32690836902639e-05,"QUEROB"
8,0.00100124250972646,0.000675592837955402,0.00110052455621832,"AESHIP"
8,0.000693849593344483,1.63459919941767e-05,0.000699505664211522,"ALNGLU"
8,0.00365197421163089,0.00232046377324766,0.0041974911586046,"BETPEN"
8,8.68359999804566e-08,5.19717228183191e-09,8.86443117154547e-08,"FAGSYL"
8,1.89607977491964e-11,1.24013719270615e-17,1.89686744159475e-11,"FRAEXC"
8,9.61255211587061e-06,6.12147442719337e-07,9.93611294629414e-06,"QUEROB"
