"x","predicted","conf.low","conf.high","group"
-1,0.0642039156618651,0.0599638404305884,0.068713488541174,"-0.459201306681485"
-1,0.0128742462422004,0.0113322074311697,0.0144796693353792,"0.544422816636883"
-0.5,0.0748090831192414,0.0716737320880951,0.0780350352604061,"-0.459201306681485"
-0.5,0.0169631115334455,0.0156158987495118,0.0183701914577731,"0.544422816636883"
0,0.0869835416257351,0.0847762340662879,0.0891962134792707,"-0.459201306681485"
0,0.0223379170213581,0.0211050115584409,0.0235762293819263,"0.544422816636883"
0.5,0.10100044634317,0.0979156814170451,0.104387389007378,"-0.459201306681485"
0.5,0.0293301751384057,0.0274125437674584,0.0313249360319056,"0.544422816636883"
1,0.116900962820204,0.111116782436838,0.123227259577306,"-0.459201306681485"
1,0.0384577157258412,0.0348426190371244,0.0426944771855588,"0.544422816636883"
1.5,0.134941075023198,0.125286468127175,0.145405682973854,"-0.459201306681485"
1.5,0.0503010286591491,0.0435481240284968,0.0578953813163958,"0.544422816636883"
