"x","predicted","conf.low","conf.high","group"
-1.5,0.0247996756728288,0.0221795506209401,0.0274578489720854,"AESHIP"
-1.5,0.000168147683230356,6.53729217319669e-05,0.000309799313314041,"ALNGLU"
-1.5,0.0134259385763298,0.0117043050947593,0.0151822260891109,"BETPEN"
-1.5,0.000352830273104003,0.000220019409906062,0.000517761317599502,"FAGSYL"
-1.5,4.89596909005007e-05,2.13158006656406e-06,0.000207475388516259,"FRAEXC"
-1.5,0.000134453532376506,7.31660157264942e-05,0.000218472672728086,"QUEROB"
-1,0.0234602009430334,0.0215902472282188,0.0252532210763028,"AESHIP"
-1,0.000212989527223245,0.000112990373114849,0.000348839096856872,"ALNGLU"
-1,0.0133097494757037,0.0120742258320723,0.0145935294691528,"BETPEN"
-1,0.000379094708050224,0.000270120807134562,0.000514280573212924,"FAGSYL"
-1,4.48201016651572e-05,7.09379635744049e-06,0.000134200906516128,"FRAEXC"
-1,0.000162193398624676,0.000102309824449868,0.000237766563405087,"QUEROB"
-0.5,0.0221907111538177,0.020910985667725,0.0233270628409741,"AESHIP"
-0.5,0.000268590106336536,0.000168561171017735,0.0003876997112411,"ALNGLU"
-0.5,0.013179333805767,0.0123841607516526,0.0141279952616026,"BETPEN"
-0.5,0.000408196779215356,0.000313835543849912,0.000516369899996093,"FAGSYL"
-0.5,4.10373410868348e-05,1.27288506852813e-05,9.14886153094109e-05,"FRAEXC"
-0.5,0.000196374922924443,0.000136096762295899,0.000262349257173865,"QUEROB"
0,0.0209873508773345,0.0200535367636318,0.0218876493076205,"AESHIP"
0,0.000339692238935986,0.000237385976140208,0.000467203413103517,"ALNGLU"
0,0.0130651854742934,0.0123903968148869,0.0138233649929755,"BETPEN"
0,0.000438804343127183,0.000349303516322458,0.000535174187255234,"FAGSYL"
0,3.74213425914479e-05,1.19660471780985e-05,7.46875789805543e-05,"FRAEXC"
0,0.000237691911238017,0.000176102104514418,0.000307887432293739,"QUEROB"
0.5,0.0198571312871722,0.0187105408032807,0.0209427379654461,"AESHIP"
0.5,0.000430277469010596,0.000274683174396511,0.000597499258364704,"ALNGLU"
0.5,0.0129558887601787,0.0120433680277991,0.013801468123949,"BETPEN"
0.5,0.00047225561927784,0.000361126783196506,0.000595615611377069,"FAGSYL"
0.5,3.41411331667624e-05,5.96618289708116e-06,8.10721605195641e-05,"FRAEXC"
0.5,0.000286372358763688,0.000201173749644228,0.000381152427886754,"QUEROB"
1,0.0187693035449687,0.0172641319312735,0.0203537821623386,"AESHIP"
1,0.000545202279945655,0.000296122021214417,0.000849569884371603,"ALNGLU"
1,0.0128327827681946,0.0116196643412986,0.0141102913524701,"BETPEN"
1,0.000508287750238889,0.000358778421555351,0.000694311029345905,"FAGSYL"
1,3.11617012355508e-05,2.70858401283578e-06,0.000101657410155432,"FRAEXC"
1,0.000346392881441336,0.000217092534281948,0.00049950164302662,"QUEROB"
1.5,0.017754446059078,0.0158652116559872,0.0198454525776017,"AESHIP"
1.5,0.000690578008732543,0.00030405144928442,0.00125038166434006,"ALNGLU"
1.5,0.012722817106721,0.0110282469672587,0.0144091283872481,"BETPEN"
1.5,0.00054709308122978,0.000326270718547742,0.000793830114808456,"FAGSYL"
1.5,2.85443149437941e-05,7.94497170212316e-07,0.000138318069215242,"FRAEXC"
1.5,0.000419363960407909,0.000235592026673005,0.00068519793261691,"QUEROB"
