"x","predicted","conf.low","conf.high","group"
-0.939,0.0437255707093207,0.040632315619989,0.0468614318841943,"AESHIP"
-0.939,0.0501535471491528,0.0460190652544782,0.0546832680455097,"ALNGLU"
-0.939,0.0440676827909551,0.04130922327181,0.0470975275751296,"BETPEN"
-0.939,0.208277810753267,0.201186451372309,0.215321229565242,"FAGSYL"
-0.939,0.0630174082125436,0.0587775650474704,0.0674475626762852,"FRAEXC"
-0.939,0.124415447868333,0.119099613429814,0.130129225276826,"QUEROB"
-0.938,0.0437339372145028,0.0406417239219304,0.0468664789634317,"AESHIP"
-0.938,0.0501678437976593,0.046035817256658,0.0546946432926447,"ALNGLU"
-0.938,0.0440795694582519,0.0413231385607302,0.0471067284500457,"BETPEN"
-0.938,0.208344899548413,0.201259026524199,0.215383853286951,"FAGSYL"
-0.938,0.0630553191536471,0.0588158448792924,0.0674845221462518,"FRAEXC"
-0.938,0.124449109674428,0.11913395305778,0.130157697889318,"QUEROB"
-0.937,0.0437416762829843,0.0406511343100307,0.0468715265595687,"AESHIP"
-0.937,0.0501819225494201,0.0460525750626524,0.054706020769171,"ALNGLU"
-0.937,0.044091215857796,0.0413362910569412,0.047115931033849,"BETPEN"
-0.937,0.208412004270839,0.201331621258166,0.215446490221271,"FAGSYL"
-0.937,0.0630928465821299,0.0588541480826074,0.0675207377634116,"FRAEXC"
-0.937,0.124482611237506,0.119168301247754,0.130186167126518,"QUEROB"
-0.936,0.0437492858377415,0.0406605467847096,0.046876233174311,"AESHIP"
-0.936,0.0501954483373386,0.0460693386742579,0.0547174004754687,"ALNGLU"
-0.936,0.0441030653642352,0.0413494391252899,0.0471251353268223,"BETPEN"
-0.936,0.208479287209429,0.201404235574733,0.215509140368081,"FAGSYL"
-0.936,0.0631306354762955,0.0588924746696538,0.0675566304021802,"FRAEXC"
-0.936,0.124515155490105,0.119202659863449,0.130214631254827,"QUEROB"
-0.935,0.0437568925336579,0.0406699613463871,0.0468807960531742,"AESHIP"
-0.935,0.0502098601933715,0.0460861080932713,0.0547287824119177,"ALNGLU"
-0.935,0.0441154882211131,0.0413625911953097,0.0471345464485423,"BETPEN"
-0.935,0.208546069157896,0.20147686947442,0.215571803727257,"FAGSYL"
-0.935,0.0631690202418966,0.0589308246526737,0.0675925311319294,"FRAEXC"
-0.935,0.124547589395339,0.119237034971917,0.13024310067476,"QUEROB"
-0.934,0.0437645004930943,0.0406793779954831,0.0468853593543841,"AESHIP"
-0.934,0.0502245989636508,0.0461028833214899,0.0547401665788981,"ALNGLU"
-0.934,0.0441273132683171,0.0413757472681037,0.0471447730624594,"BETPEN"
-0.934,0.20861203085061,0.201549522957743,0.215634480298676,"FAGSYL"
-0.934,0.063207225277703,0.058969198043913,0.0676284495562623,"FRAEXC"
-0.934,0.124580660586983,0.119271418651754,0.130271575386892,"QUEROB"
-0.933,0.0437721097162397,0.0406887967324176,0.0468899230779755,"AESHIP"
-0.933,0.0502390965698532,0.0461196643607112,0.05475155297679,"ALNGLU"
-0.933,0.0441388706750149,0.0413889073447753,0.0471550017854112,"BETPEN"
-0.933,0.208678277768113,0.201622196025213,0.21569717008221,"FAGSYL"
-0.933,0.0632448502559997,0.0590075948556212,0.0676638720367338,"FRAEXC"
-0.933,0.124613922699597,0.119306948743066,0.130300055391801,"QUEROB"
-0.932,0.0437797202032831,0.0406982175576108,0.0468944872239833,"AESHIP"
-0.932,0.0502533682372204,0.0461364512127334,0.0547629416059735,"ALNGLU"
-0.932,0.0441505471696284,0.041402071426428,0.0471652326177851,"BETPEN"
-0.932,0.208746389474491,0.201692022070421,0.21575987307773,"FAGSYL"
-0.932,0.06328284973986,0.0590460151000519,0.0676992703339642,"FRAEXC"
-0.932,0.124647192429281,0.119344577291904,0.130328540690061,"QUEROB"
-0.931,0.043787416336821,0.0407076404714828,0.0468990517924422,"AESHIP"
-0.931,0.0502677451293352,0.0461532438793548,0.0547743324668287,"ALNGLU"
-0.931,0.0441623818865409,0.0414152395141658,0.0471754655599683,"BETPEN"
-0.931,0.208813884967751,0.201760912594588,0.215822589285108,"FAGSYL"
-0.931,0.0633211736518567,0.0590844587894619,0.0677346858044425,"FRAEXC"
-0.931,0.124680126694758,0.119382235749299,0.13035703128225,"QUEROB"
-0.93,0.043794967071328,0.0407170654744537,0.0469036167833872,"AESHIP"
-0.93,0.0502825680033456,0.0461700423623742,0.054785725559736,"ALNGLU"
-0.93,0.0441737892250077,0.0414284116090925,0.0471857006123482,"BETPEN"
-0.93,0.208880862389903,0.201829820700369,0.215885318704209,"FAGSYL"
-0.93,0.063359373922321,0.0591229259361123,0.0677701184550924,"FRAEXC"
-0.93,0.124712324418172,0.1194199044783,0.130385527168942,"QUEROB"
-0.929,0.0438026392130709,0.0407264925669439,0.0469081821968531,"AESHIP"
-0.929,0.0502972826991371,0.0461868466635909,0.0547971208850754,"ALNGLU"
-0.929,0.0441853176545629,0.0414415877123126,0.0471959377753124,"BETPEN"
-0.929,0.2089476445221,0.201898746388187,0.215948061334901,"FAGSYL"
-0.929,0.0633967066500569,0.0591614165522675,0.0678055682928387,"FRAEXC"
-0.929,0.124744730555529,0.119457583480689,0.130413421103102,"QUEROB"
-0.928,0.04381078140334,0.0407359217493737,0.0469127480328747,"AESHIP"
-0.928,0.0503111941405234,0.0462036567848045,0.0548085184432273,"ALNGLU"
-0.928,0.0441967871126643,0.0414547678249306,0.0472061770492483,"BETPEN"
-0.928,0.209014132114544,0.201967689658462,0.216010817177046,"FAGSYL"
