"x","predicted","conf.low","conf.high","group"
-1.5,0.0192304880904558,0.0177008113126,0.0207542170964569,"-0.459201306681485"
-1.5,0.0465841683410272,0.0406640089739635,0.0534994191986805,"0.544422816636883"
-1,0.0321597451479164,0.0302895561032529,0.0338356860278401,"-0.459201306681485"
-1,0.0365334576895835,0.0328732655098343,0.04033779748988,"0.544422816636883"
-0.5,0.0532689815109165,0.0513556047521991,0.0550566363306144,"-0.459201306681485"
-0.5,0.0285931939493935,0.0266172289866547,0.0306913217816558,"0.544422816636883"
0,0.0869835416257351,0.0847762340662879,0.0891962134792707,"-0.459201306681485"
0,0.0223379170213581,0.0211050115584409,0.0235762293819263,"0.544422816636883"
0.5,0.139041986845165,0.134550950573689,0.143968372210715,"-0.459201306681485"
0.5,0.0174175420151202,0.0162803402239712,0.0186249174849916,"0.544422816636883"
1,0.214809924956196,0.204429535587353,0.22488831664232,"-0.459201306681485"
1,0.0135588579340081,0.012263751636544,0.0148609638700853,"0.544422816636883"
1.5,0.316668120383107,0.298060927325128,0.334700943839216,"-0.459201306681485"
1.5,0.0105422991311305,0.0092130603267683,0.011964905706063,"0.544422816636883"
