"term","estimate","10%","50%","90%"
"b_Intercept",-0.884649468737644,-0.894432231420394,-0.88862636732186,-0.875165324356598
"b_nao.z",0.142770840626606,0.121161882775685,0.134154844216494,0.164134843977474
"b_mat.z",-0.476879481367306,-0.50073730262026,-0.486607546916442,-0.452981029184827
"b_dist.z",0.401841717950051,0.376891533935404,0.39158739830634,0.426911337861423
"b_elev.z",0.191393518769802,0.164098456907779,0.180319117782976,0.218298176965376
"b_space.z",-0.0644503372373975,-0.0835923912067022,-0.0722366915207367,-0.0452730209376862
"b_cc.z",0.353078715672301,0.33245557571075,0.344437875292401,0.374016520982642
"b_speciesALNGLU",0.0517510725956591,0.0368774452632705,0.0454510753094242,0.0668276670955563
"b_speciesBETPEN",0.0550609081011997,0.041729820142212,0.0498008620879055,0.0680844740866974
"b_speciesFAGSYL",-0.352275257606149,-0.366908436092072,-0.358326627580428,-0.337693215506397
"b_speciesFRAEXC",-1.43264846990654,-1.45406033862539,-1.44142284696805,-1.41145358577444
"b_speciesQUEROB",-1.02591325281657,-1.04252964577906,-1.03271847264174,-1.00900762077819
"b_nao.z:speciesALNGLU",-0.0728092056322126,-0.107016184055533,-0.0871665621406086,-0.0374917341185904
"b_nao.z:speciesBETPEN",-0.0841662325224752,-0.113767031002284,-0.0962929709758945,-0.0542264365246132
"b_nao.z:speciesFAGSYL",0.120768202420902,0.087045319392325,0.107296198385453,0.154154706657185
"b_nao.z:speciesFRAEXC",0.0312140393496463,-0.0171481751830379,0.0110422770061144,0.0794964786601479
"b_nao.z:speciesQUEROB",0.0773368770932863,0.0395675563920492,0.0619550704677797,0.115460529815112
"b_mat.z:speciesALNGLU",0.14208137946338,0.102152258143791,0.125280798689635,0.181716712284586
"b_mat.z:speciesBETPEN",-0.0202834409411999,-0.0531592509456452,-0.0334335117625121,0.0124459326522467
"b_mat.z:speciesFAGSYL",-0.0605721242304072,-0.0970508402727742,-0.075537828102057,-0.0239111930005749
"b_mat.z:speciesFRAEXC",0.321256116350441,0.264120439221952,0.298279398690098,0.37866717387813
"b_mat.z:speciesQUEROB",0.104434179749566,0.0639641470136203,0.087402053684386,0.146014767852547
"b_dist.z:speciesALNGLU",-0.0676907551339068,-0.109280163896608,-0.0847621005824629,-0.0258485352783052
"b_dist.z:speciesBETPEN",0.0122669674941379,-0.0227451646244803,-0.00182939556056142,0.04646856972515
"b_dist.z:speciesFAGSYL",-0.00218795728166116,-0.0412138996931082,-0.0185855426154518,0.0371103431917889
"b_dist.z:speciesFRAEXC",0.25513203236879,0.200649640816131,0.231801976150965,0.311396491634227
"b_dist.z:speciesQUEROB",-0.0978754311701685,-0.142231218400077,-0.116234104540237,-0.053299765845329
"b_elev.z:speciesALNGLU",0.0216836469083287,-0.0240734916556954,0.00226448388417895,0.0683128882064766
"b_elev.z:speciesBETPEN",0.0308579676382111,-0.00562511475521074,0.0156491192605865,0.067574089181681
"b_elev.z:speciesFAGSYL",0.000828558410641468,-0.0404789973560394,-0.0166503405666328,0.042049244497114
"b_elev.z:speciesFRAEXC",-0.367584904437906,-0.432263363001288,-0.393896418903237,-0.305718510465704
"b_elev.z:speciesQUEROB",-0.0811369894671208,-0.129209651966862,-0.100660350483071,-0.0325697514173873
"b_space.z:speciesALNGLU",0.0147537450195868,-0.0157186466139995,0.00201681551618975,0.0454351858421337
"b_space.z:speciesBETPEN",-0.00806503904895724,-0.034794613821231,-0.0191679449599837,0.0185106269361453
"b_space.z:speciesFAGSYL",-0.0417606027687597,-0.0715231837846823,-0.053764991831793,-0.0120994438424832
"b_space.z:speciesFRAEXC",0.050406649378797,0.00677635563966329,0.0322887692045586,0.0939474776274186
"b_space.z:speciesQUEROB",0.0179250475382663,-0.0151405914992791,0.00452175817998095,0.0516933048708695
"b_cc.z:speciesALNGLU",0.0597616077439162,0.0264817435009622,0.0457369005971134,0.0939229771101516
"b_cc.z:speciesBETPEN",0.0561602651408489,0.0266589265522257,0.0439821735865253,0.0853408989578242
"b_cc.z:speciesFAGSYL",-0.322276641674869,-0.354798677296012,-0.335270472863445,-0.290718467917432
"b_cc.z:speciesFRAEXC",-0.519354700469032,-0.565926077162969,-0.538432460284009,-0.473158074768221
"b_cc.z:speciesQUEROB",-0.407468949196166,-0.444785883901918,-0.422942100252858,-0.370150224760528
"b_nao.z:cc.z",-0.826589558839811,-0.847698906392544,-0.835123851289564,-0.805672944923777
"b_mat.z:cc.z",0.420034988011463,0.395947078121733,0.410456237348346,0.44380846478503
"b_dist.z:cc.z",-0.123725598792307,-0.148706077624729,-0.134197267606679,-0.0983432827107921
"b_elev.z:cc.z",-5.28383303065742e-05,-0.0266019851451186,-0.0108625188085302,0.0262187988424103
"b_space.z:cc.z",-0.0470581457539185,-0.0661620149415059,-0.0548707396569805,-0.0280088692389268
"lp__",-379634.305078886,-379642.734328161,-379637.378770126,-379626.950026963
