"x","predicted","conf.low","conf.high","group"
-5,0.714590960158538,0.53089138514036,0.873113506184427,"-0.459208492649012"
-5,0.994903141559812,0.985956472089065,0.999230793505496,"0.544414297170614"
-4,0.305341878882656,0.170684016741648,0.460157136469002,"-0.459208492649012"
-4,0.907530172437986,0.805761498232188,0.969172693033146,"0.544414297170614"
-3,0.0716675484084335,0.0402673370164193,0.112085986494165,"-0.459208492649012"
-3,0.331753840552832,0.185216914092437,0.494792791644795,"0.544414297170614"
-2,0.013361691978605,0.00888078674056981,0.0190020100429784,"-0.459208492649012"
-2,0.0244807526149759,0.0132650179718498,0.0394378528508518,"0.544414297170614"
-1,0.00237223013682113,0.00179203965290691,0.00304212063539147,"-0.459208492649012"
-1,0.00127432614609346,0.000745653438690135,0.00191259624517708,"0.544414297170614"
0,0.000416816129069568,0.000315916486303967,0.000527672425510294,"-0.459208492649012"
0,6.48552301645112e-05,3.38097782650263e-05,0.000101496897421483,"0.544414297170614"
1,7.29245942401e-05,4.8423585544743e-05,0.000102731333590955,"-0.459208492649012"
1,3.28855059113469e-06,1.37852493992441e-06,5.90270309414328e-06,"0.544414297170614"
2,1.28400311934831e-05,7.10512336537172e-06,2.06567228759477e-05,"-0.459208492649012"
2,1.6629959641748e-07,4.5244761728699e-08,3.55922596859985e-07,"0.544414297170614"
3,2.26985673633695e-06,9.94839220821472e-07,4.20067295625218e-06,"-0.459208492649012"
3,8.42208976604549e-09,1.39450138301256e-09,2.2078120710277e-08,"0.544414297170614"
