"long","lat","year","lat.long","pre.bb"
-1.817,53.617,"1971","53.617 -1.817",3.70677769492484
-3.9,56.733,"1971","56.733 -3.9",2.86655549148305
13.4239,47.4267,"1971","47.4267 13.4239",-3.53199992105365
10.6422,47.4422,"1971","47.4422 10.6422",-3.99833324396362
13.1264,47.8936,"1971","47.8936 13.1264",-1.53777774340577
13.2106,47.1925,"1971","47.1925 13.2106",-5.71466653893391
-3.083,53.083,"1971","53.083 -3.083",3.89222213522428
-2.817,54.383,"1971","54.383 -2.817",3.40355547948016
-2.517,56.767,"1971","56.767 -2.517",3.27999992668629
12.8278,47.2594,"1971","47.2594 12.8278",-3.57522214230978
21.6,56.7167,"1971","56.7167 21.6",-1.40922219072365
14.9933,48.5506,"1971","48.5506 14.9933",-2.3173332815369
12.8742,47.2869,"1971","47.2869 12.8742",-3.57522214230978
13.2039,47.6428,"1971","47.6428 13.2039",-2.49033327767005
-2.8,53.217,"1971","53.217 -2.8",4.90344433484392
-5.05,56.783,"1971","56.783 -5.05",3.94155546745492
-5.667,56.867,"1971","56.867 -5.667",4.66533322905501
-1.067,53.517,"1971","53.517 -1.067",4.87399989105761
29.7167,62.6,"1971","62.6 29.7167",-8.38311092373398
-1.967,53.533,"1971","53.533 -1.967",3.70677769492484
13.6947,47.0797,"1971","47.0797 13.6947",-4.39477767954684
-3.45,57.667,"1971","57.667 -3.45",4.17844435104893
13.1333,47.3167,"1971","47.3167 13.1333",-3.38088881332013
-4,50.417,"1971","50.417 -4",5.95455542246087
16.7192,48.0142,"1971","48.0142 16.7192",1.33722219233298
10.2333,47.6333,"1971","47.6333 10.2333",-2.53755549883677
12.7889,47.54,"1971","47.54 12.7889",-3.08033326448252
13.8325,48.7311,"1971","48.7311 13.8325",-2.17044439593123
-3.017,51.733,"1971","51.733 -3.017",4.49766656613598
-2.483,54.583,"1971","54.583 -2.483",2.06266662056247
-1.2,50.817,"1971","50.817 -1.2",5.12755544094576
13.4828,47.7192,"1971","47.7192 13.4828",-3.08655548656566
-4.717,50.467,"1971","50.467 -4.717",6.18211097293016
14.8722,46.6986,"1971","46.6986 14.8722",-1.60655551964624
30.9667,62.7667,"1971","62.7667 30.9667",-8.54055536465926
-2.467,57.05,"1971","57.05 -2.467",3.96133324479063
16.3817,48.2433,"1971","48.2433 16.3817",1.34066663670043
9.56667,54.6,"1971","54.6 9.56667",1.44088885668251
-4.15,50.483,"1971","50.483 -4.15",5.72699987199158
15.433,50.766,"1971","50.766 15.433",-2.73433327221622
23.0333,60.05,"1971","60.05 23.0333",-3.42744436783509
-3.933,57.067,"1971","57.067 -3.933",2.09066661993663
-2.4,57.083,"1971","57.083 -2.4",3.96133324479063
13.6167,45.4833,"1971","45.4833 13.6167",5.71755542775823
-2.9,57.1,"1971","57.1 -2.9",2.62933327456315
9.01667,54.5333,"1971","54.5333 9.01667",1.36133330290516
9.4,54.4167,"1971","54.4167 9.4",1.49411107771513
-3.8,50.433,"1971","50.433 -3.8",5.95455542246087
-2.183,52.533,"1971","52.533 -2.183",4.44144434517043
16.0944,47.555,"1971","47.555 16.0944",-0.148666663343708
-4.983,57.75,"1971","57.75 -4.983",3.58711103093293
13.7167,46.5,"1971","46.5 13.7167",-2.66444438488947
-4.017,57.783,"1971","57.783 -4.017",4.74822211609118
15.7333,46.85,"1971","46.85 15.7333",0.548888876620266
-1.9,52.867,"1971","52.867 -1.9",4.39122212407076
-2.183,57.117,"1971","57.117 -2.183",4.27077768231846
-3.25,55.2,"1971","55.2 -3.25",3.44699992295355
-6.6,55.117,"1971","55.117 -6.6",5.77933320415517
9.33333,54.6833,"1971","54.6833 9.33333",1.37433330261459
-6.65,55.133,"1971","55.133 -6.65",5.77933320415517
-4,56,"1971","56 -4",4.1082221303963
-1.633,55.217,"1971","55.217 -1.633",4.35244434715973
13.5333,46.7667,"1971","46.7667 13.5333",-3.48011103332457
-3.717,55.267,"1971","55.267 -3.717",2.45866661171118
-1.933,54.017,"1971","54.017 -1.933",3.0935554864092
-2.433,53.283,"1971","53.283 -2.433",4.84244433620738
13.5,47.7128,"1971","47.7128 13.5",-2.76266660491625
13.2592,47.4614,"1971","47.4614 13.2592",-3.53199992105365
-0.25,51.333,"1971","51.333 -0.25",4.55344434266703
-4.2,57.85,"1971","57.85 -4.2",4.74822211609118
-5.167,50.117,"1971","50.117 -5.167",6.84633318030586
-2.75,50.833,"1971","50.833 -2.75",4.79111100402143
1.567,52.267,"1971","52.267 1.567",4.77011100449082
-5.317,57.867,"1971","57.867 -5.317",4.34077768075383
-5.133,50.133,"1971","50.133 -5.133",6.84633318030586
-1.3,53.417,"1971","53.417 -1.3",4.7382221163147
-4.517,57.883,"1971","57.883 -4.517",3.65766658491145
16.3347,48.2369,"1971","48.2369 16.3347",1.34066663670043
-5.933,54.633,"1971","54.633 -5.933",5.37811099090096
-2.683,57.133,"1971","57.133 -2.683",3.40722214606487
16.3219,48.2636,"1971","48.2636 16.3219",0.843222203374737
9.61667,47.5833,"1971","47.5833 9.61667",-0.720777761667139
12.1525,47.5731,"1971","47.5731 12.1525",-2.49188883319083
-2.267,53.433,"1971","53.433 -2.267",4.84244433620738
23.2167,57.15,"1971","57.15 23.2167",-1.76844440491663
-4.4,57.9,"1971","57.9 -4.4",4.15388879604224
-1.7,55.3,"1971","55.3 -1.7",4.23866657192508
-3.383,56.033,"1971","56.033 -3.383",4.42211101226923
-4.4,57.933,"1971","57.933 -4.4",4.15388879604224
-5.5,50.167,"1971","50.167 -5.5",6.8899998459965
-2.117,52.883,"1971","52.883 -2.117",4.41655545683785
-1.75,54.717,"1971","54.717 -1.75",3.90444435717331
-1.9,55.317,"1971","55.317 -1.9",3.80255547056182
-4.417,57.983,"1971","57.983 -4.417",4.15388879604224
14.4731,46.8767,"1971","46.8767 14.4731",-2.19633328424146
13.415,47.7267,"1971","47.7267 13.415",-3.08655548656566
10.3333,47.15,"1971","47.15 10.3333",-6.68433318392684
15.2681,46.7175,"1971","46.7175 15.2681",-0.914666646222274
-2.5,57.2,"1971","57.2 -2.5",3.96133324479063
15.5175,47.0739,"1971","47.0739 15.5175",-0.00444444434510337
-1.717,55.333,"1971","55.333 -1.717",4.23866657192508
-2.783,57.233,"1971","57.233 -2.783",2.62933327456315
-2.75,52.233,"1971","52.233 -2.75",4.8272221143254
-4.617,57.217,"1971","57.217 -4.617",3.41755547916724
-2.717,55.35,"1971","55.35 -2.717",2.74211104982015
-2.65,55.4,"1971","55.4 -2.65",2.74211104982015
15.8666,44.8,"1971","44.8 15.8666",1.10877775299466
22.9489,54.1308,"1971","54.1308 22.9489",-3.1374443743171
18.5956,53.0419,"1971","53.0419 18.5956",-0.856111091975537
13.5072,47.1525,"1971","47.1525 13.5072",-4.39477767954684
16.3125,48.1664,"1971","48.1664 16.3125",1.34066663670043
16.3475,48.1553,"1971","48.1553 16.3475",1.34066663670043
16.3569,48.2367,"1971","48.2367 16.3569",1.34066663670043
16.3167,48.1794,"1971","48.1794 16.3167",1.34066663670043
-2.283,54.067,"1971","54.067 -2.283",2.97944437784867
-1.717,54.083,"1971","54.083 -1.717",4.04111102078524
14.2497,46.67,"1971","46.67 14.2497",-1.23388886130932
14.0458,47.5017,"1971","47.5017 14.0458",-3.27299992684275
15.4219,47.1056,"1971","47.1056 15.4219",-0.0288888882431719
-2.217,52.217,"1971","52.217 -2.217",4.92344433439689
-4.4,58,"1971","58 -4.4",4.15388879604224
-5.283,50.183,"1971","50.183 -5.283",6.8899998459965
-4.117,58.217,"1971","58.217 -4.117",4.3007776816479
-6.317,58.283,"1971","58.283 -6.317",5.19611099496898
16.0517,48.6478,"1971","48.6478 16.0517",0.338222214662366
-3.75,57.25,"1971","57.25 -3.75",0.961111089628604
-3.733,58.567,"1971","58.567 -3.733",4.9327776675216
-0.267,50.983,"1971","50.983 -0.267",5.02466655435661
-2.433,53.633,"1971","53.633 -2.433",3.80155547058417
-2.517,55.433,"1971","55.433 -2.517",2.74211104982015
-2.25,55.65,"1971","55.65 -2.25",3.89377769074506
-2.183,57.267,"1971","57.267 -2.183",4.25522212711059
-5.25,50.233,"1971","50.233 -5.25",6.84633318030586
-2.633,57.367,"1971","57.367 -2.633",3.46722214472377
-4.383,55.667,"1971","55.667 -4.383",4.25111101609137
10.3422,47.2625,"1971","47.2625 10.3422",-3.79811102621671
-2.833,55.683,"1971","55.683 -2.833",3.09322215308332
16.2847,48.2036,"1971","48.2036 16.2847",1.34066663670043
-4.333,56.067,"1971","56.067 -4.333",4.35622212485307
-4.45,57.283,"1971","57.283 -4.45",4.24888879391882
14.6197,52.3486,"1971","52.3486 14.6197",0.308888881984684
15.4094,47.0461,"1971","47.0461 15.4094",-0.0288888882431719
-3.217,55.7,"1971","55.7 -3.217",2.49588883310143
-2.933,57.4,"1971","57.4 -2.933",3.27466659347216
16.4203,48.2553,"1971","48.2553 16.4203",0.843222203374737
16.3686,48.1981,"1971","48.1981 16.3686",1.34066663670043
-5.583,57.383,"1971","57.383 -5.583",4.52177767670817
-4.617,56.083,"1971","56.083 -4.617",4.13377768538064
-4.35,57.417,"1971","57.417 -4.35",4.24888879391882
-2.4,53.317,"1971","53.317 -2.4",4.84244433620738
-4.417,57.45,"1971","57.45 -4.417",4.24888879391882
22.2447,52.1811,"1971","52.1811 22.2447",-1.85722218071007
14.3333,46.6667,"1971","46.6667 14.3333",-1.21788886166695
-3.567,56.117,"1971","56.117 -3.567",4.18844435082542
26.4,56.5333,"1971","56.5333 26.4",-3.67133325127264
12.5333,54.3833,"1971","54.3833 12.5333",0.878333313701053
12.2075,47.1508,"1971","47.1508 12.2075",-7.23122206059181
15.525,46.7414,"1971","46.7414 15.525",0.0318888881761167
16.7203,48.3425,"1971","48.3425 16.7203",0.830444425882565
11.4447,47.2761,"1971","47.2761 11.4447",-4.15933324036499
-2.533,53.117,"1971","53.117 -2.533",4.69777767277426
-5.05,56.15,"1971","56.15 -5.05",4.36144434695856
-3.833,56.183,"1971","56.183 -3.833",4.01088879923854
-2.167,53.133,"1971","53.133 -2.167",3.90833324597528
16.2817,48.1789,"1971","48.1789 16.2817",1.34066663670043
-3.167,56.2,"1971","56.2 -3.167",4.55666656481723
17.45,44.05,"1971","44.05 17.45",-1.06433330954363
-2.367,55.517,"1971","55.517 -2.367",4.0457776873476
18.233,45.367,"1971","45.367 18.233",1.71777773938245
-2.35,55.533,"1971","55.533 -2.35",4.0457776873476
-2.35,57.3,"1971","57.3 -2.35",3.99699991066009
29.3,66.3667,"1971","66.3667 29.3",-14.339999679476
-2.7,55.567,"1971","55.567 -2.7",3.74011102751311
-2.25,57.317,"1971","57.317 -2.25",4.25522212711059
-1.3,54.733,"1971","54.733 -1.3",4.25799990482628
26.7167,66.35,"1971","66.35 26.7167",-12.3824441676752
-6.25,54.683,"1971","54.683 -6.25",5.08911099736061
-3.8,55.6,"1971","55.6 -3.8",3.32511103678909
-2.167,57.333,"1971","57.333 -2.167",4.25522212711059
18.433,43.866,"1971","43.866 18.433",0.408333324206372
21.6667,56.3333,"1971","56.3333 21.6667",-1.21188886180106
-3.617,50.667,"1971","50.667 -3.617",5.53499987628311
-3.217,54.767,"1971","54.767 -3.217",4.23811101638195
-2.383,55.617,"1971","55.617 -2.383",4.0457776873476
-2.8,54.783,"1971","54.783 -2.8",4.01011102147814
-3.183,57.483,"1971","57.483 -3.183",2.43211105674919
-4.15,57.467,"1971","57.467 -4.15",3.17388881794694
-2.283,54.117,"1971","54.117 -2.283",2.97944437784867
-1.2,54.133,"1971","54.133 -1.2",4.24933323835333
13.0614,47.8608,"1971","47.8608 13.0614",-1.53777774340577
11.4192,47.2072,"1971","47.2072 11.4192",-4.17666657331089
-3.767,50.283,"1971","50.283 -3.767",5.95455542246087
-3.333,57.35,"1971","57.35 -3.333",2.7185554947911
-4.8,50.267,"1971","50.267 -4.8",6.30888874787423
-1.75,53.717,"1971","53.717 -1.75",4.22922212769174
-3.133,57.5,"1971","57.5 -3.133",2.43211105674919
15.0978,47.3808,"1971","47.3808 15.0978",-1.85877773623086
-0.317,51.467,"1971","51.467 -0.317",4.92788877874199
14.1339,47.8997,"1971","47.8997 14.1339",-1.49933329982062
-3.85,50.317,"1971","50.317 -3.85",5.95455542246087
-4.133,50.367,"1971","50.367 -4.133",5.72699987199158
16.3214,48.2192,"1971","48.2192 16.3214",1.34066663670043
-3.417,54.617,"1971","54.617 -3.417",3.69155547304286
-3.65,57.517,"1971","57.517 -3.65",4.27322212670826
13.5489,46.5681,"1971","46.5681 13.5489",-2.47999994456768
-3.55,50.517,"1971","50.517 -3.55",5.53499987628311
15.7667,46.4667,"1971","46.4667 15.7667",1.08322219801032
-2.017,53.733,"1971","53.733 -2.017",3.83933324751755
16.3028,48.2508,"1971","48.2508 16.3028",0.843222203374737
-3.883,50.683,"1971","50.683 -3.883",4.73588878303352
-2.683,51.483,"1971","51.483 -2.683",4.67611100659188
25.1833,62.7333,"1971","62.7333 25.1833",-7.36888872418139
9.55,54.7,"1971","54.7 9.55",1.44088885668251
11.3608,47.1669,"1971","47.1669 11.3608",-4.17666657331089
15.6786,48.4744,"1971","48.4744 15.6786",0.42177776835031
15.2875,47.4392,"1971","47.4392 15.2875",-1.71844440603422
-3.267,52.033,"1971","52.033 -3.267",3.91744435688274
-1.217,54.167,"1971","54.167 -1.217",4.24933323835333
23.8833,63.9167,"1971","63.9167 23.8833",-7.10411095232185
-1.733,53.367,"1971","53.367 -1.733",3.62833325223376
18.6833,44.5333,"1971","44.5333 18.6833",1.42922219027662
-3.183,56.217,"1971","56.217 -3.183",4.55666656481723
-2.183,53.667,"1971","53.667 -2.183",3.83933324751755
-5.067,56.233,"1971","56.233 -5.067",4.36144434695856
-3.15,56.283,"1971","56.283 -3.15",4.26844434903728
-0.283,54.183,"1971","54.183 -0.283",4.23044434988664
-1.133,53.167,"1971","53.167 -1.133",4.32455545889421
-2.083,52.917,"1971","52.917 -2.083",4.41655545683785
-1.6,54.883,"1971","54.883 -1.6",4.16166657364617
18.95,42.7667,"1971","42.7667 18.95",0.00322222215019994
-3.667,50.533,"1971","50.533 -3.667",5.53499987628311
26,64.8,"1971","64.8 26",-9.62122200717115
-2.567,54.217,"1971","54.217 -2.567",3.66644436249302
28.05,64.65,"1971","64.65 28.05",-10.3899997677654
9.01667,54.5833,"1971","54.5833 9.01667",1.36133330290516
-1.733,54.817,"1971","54.817 -1.733",4.16166657364617
-2.967,56.3,"1971","56.3 -2.967",4.47366656667242
-5.083,56.267,"1971","56.267 -5.083",4.08788879751745
-3.25,56.317,"1971","56.317 -3.25",4.26844434903728
-1.05,54.233,"1971","54.233 -1.05",4.24933323835333
-2.917,56.333,"1971","56.333 -2.917",4.47366656667242
-2.933,54.917,"1971","54.917 -2.933",4.01011102147814
-3.517,50.567,"1971","50.567 -3.517",5.53499987628311
-2.817,54.9,"1971","54.9 -2.817",4.01011102147814
-1.95,53.333,"1971","53.333 -1.95",3.15322215174221
21.85,57.3833,"1971","57.3833 21.85",-1.03166664360712
-1.717,54.933,"1971","54.933 -1.717",4.16166657364617
-3,53.767,"1971","53.767 -3",4.58955545297099
-4.433,50.717,"1971","50.717 -4.433",5.79122209277832
-2.867,54.833,"1971","54.833 -2.867",4.01011102147814
-1.967,54.85,"1971","54.85 -1.967",3.42288881238136
16.3,46.8333,"1971","46.8333 16.3",0.877666647049288
-2.867,53.383,"1971","53.383 -2.867",5.03966655402134
-2.867,53.783,"1971","53.783 -2.867",4.58955545297099
19.0833,42.1,"1971","42.1 19.0833",6.18288875069055
-2.917,54.867,"1971","54.867 -2.917",4.01011102147814
-2.45,53.817,"1971","53.817 -2.45",3.88388880207721
-2,53.833,"1971","53.833 -2",3.64322214078986
24.9833,60.35,"1971","60.35 24.9833",-4.41955545677079
-6.717,55.033,"1971","55.033 -6.717",5.77933320415517
-2.933,56.35,"1971","56.35 -2.933",4.47366656667242
-2.25,55.15,"1971","55.15 -2.25",3.5567776982776
-3.433,56.367,"1971","56.367 -3.433",4.35899990256876
-3.717,56.383,"1971","56.383 -3.717",3.94055546747728
-3.2,56.4,"1971","56.4 -3.2",4.26844434903728
22.75,60.4333,"1971","60.4333 22.75",-3.78399991542101
-2.767,54.95,"1971","54.95 -2.767",4.01011102147814
-2.65,54.967,"1971","54.967 -2.65",2.88911104653445
26.1667,60.6167,"1971","60.6167 26.1667",-5.0616665535296
-3.5,56.417,"1971","56.417 -3.5",4.35899990256876
-1.8,54.983,"1971","54.983 -1.8",3.42288881238136
-2.933,56.433,"1971","56.433 -2.933",4.47366656667242
27.5333,60.5333,"1971","60.5333 27.5333",-5.38422210187548
-2.883,56.45,"1971","56.45 -2.883",4.47366656667242
-3,56.467,"1971","56.467 -3",4.47366656667242
24.45,61.0167,"1971","61.0167 24.45",-5.31733321448167
-2.833,56.483,"1971","56.483 -2.833",4.47366656667242
-1.6,55,"1971","55 -1.6",4.16166657364617
-1.55,55.017,"1971","55.017 -1.55",4.35244434715973
-2.117,55.05,"1971","55.05 -2.117",3.5567776982776
-3.6,55.067,"1971","55.067 -3.6",3.92177769011921
-2.783,55.083,"1971","55.083 -2.783",3.48011103332457
-1.583,55.167,"1971","55.167 -1.583",4.35244434715973
-1.683,55.183,"1971","55.183 -1.683",4.35244434715973
14.133,45.217,"1971","45.217 14.133",4.99011099957344
-1.583,55.25,"1971","55.25 -1.583",4.35244434715973
-2.483,57.033,"1971","57.033 -2.483",3.96133324479063
-1.75,54.033,"1971","54.033 -1.75",4.04111102078524
-1.6,55.383,"1971","55.383 -1.6",4.23866657192508
-2.233,55.633,"1971","55.633 -2.233",3.89377769074506
-1.6,55.467,"1971","55.467 -1.6",4.23866657192508
-4.617,55.45,"1971","55.45 -4.617",4.38322212424957
2.355,41.638,"1971","41.638 2.355",6.88811095714983
-3.3,56.05,"1971","56.05 -3.3",4.42211101226923
18.4228,43.8678,"1971","43.8678 18.4228",0.408333324206372
-3.4,56.683,"1971","56.683 -3.4",3.24599992744625
16.3878,48.2964,"1971","48.2964 16.3878",0.843222203374737
16.7236,47.9508,"1971","47.9508 16.7236",1.42899996805936
16.3789,48.1925,"1971","48.1925 16.3789",1.34066663670043
10.3856,47.1519,"1971","47.1519 10.3856",-6.68433318392684
-3.083,56.8,"1971","56.8 -3.083",1.45444441193508
-4.683,56.933,"1971","56.933 -4.683",2.37177772476441
-2.15,57.017,"1971","57.017 -2.15",4.27077768231846
-4.067,50.617,"1971","50.617 -4.067",5.0423332206284
-2,57.683,"1971","57.683 -2",4.55955545364155
-5.617,50.067,"1971","50.067 -5.617",6.95599984452128
-6.35,58.35,"1971","58.35 -6.35",5.19611099496898
15.3406,48.1117,"1971","48.1117 15.3406",0.0472222211667233
13.9333,45.8333,"1971","45.8333 13.9333",0.960888867411349
13.535,46.9056,"1971","46.9056 13.535",-3.48011103332457
16.2942,48.1961,"1971","48.1961 16.2942",1.34066663670043
16.7,48.3672,"1971","48.3672 16.7",0.830444425882565
17.8,43.3333,"1971","43.3333 17.8",2.01144439948516
-4.05,50.383,"1971","50.383 -4.05",5.72699987199158
-1.367,60.267,"1971","60.267 -1.367",4.51044434362815
-4.317,56.167,"1971","56.167 -4.317",4.35622212485307
-4.1,55.783,"1971","55.783 -4.1",4.24344434959607
0.81718,42.3701,"1971","42.3701 0.81718",-0.0996666644389431
2.41269,42.2336,"1971","42.2336 2.41269",4.11633324132611
2.10392,42.318,"1971","42.318 2.10392",-1.58799996450543
5.35,60.2667,"1971","60.2667 5.35",1.6974444065036
10.8833,63.4833,"1971","63.4833 10.8833",-2.50188883296731
-8.5,41.25,"1971","41.25 -8.5",8.9946664656202
13.1039,47.9708,"1971","47.9708 13.1039",-1.53777774340577
14.4639,48.1414,"1971","48.1414 14.4639",-0.426444434912668
-1.567,55.1,"1971","55.1 -1.567",4.35244434715973
14.3,46.5333,"1971","46.5333 14.3",-1.21788886166695
19.0833,42.0833,"1971","42.0833 19.0833",6.18288875069055
16.3886,47.9108,"1971","47.9108 16.3886",1.43355552351309
12.7703,47.5194,"1971","47.5194 12.7703",-3.08033326448252
-3.283,57.717,"1971","57.717 -3.283",4.17844435104893
13.3447,47.5928,"1971","47.5928 13.3447",-3.08655548656566
-3.65,56.617,"1971","56.617 -3.65",3.26377770482666
-5.083,50.083,"1971","50.083 -5.083",6.84633318030586
15.6414,47.0564,"1971","47.0564 15.6414",-0.00444444434510337
16.1675,47.8689,"1971","47.8689 16.1675",0.532555543652011
16.5667,46.0333,"1971","46.0333 16.5667",1.58855552004857
11.6344,47.295,"1971","47.295 11.6344",-3.17055548468812
10.7833,59.6667,"1971","59.6667 10.7833",-1.82211107038375
10.8667,63.5,"1971","63.5 10.8667",-2.50188883296731
-4.2,50.333,"1971","50.333 -4.2",5.72699987199158
13.3333,55.9667,"1971","55.9667 13.3333",0.155111107644108
12.3,55.6667,"1971","55.6667 12.3",1.31722219278001
15.2972,47.4508,"1971","47.4508 15.2972",-1.71844440603422
27,69.75,"1971","69.75 27",-16.0736663073922
22.85,43.8167,"1971","43.8167 22.85",2.00888884398672
26.45,64.5167,"1971","64.5167 26.45",-9.67688867259357
19.1167,45.7833,"1971","45.7833 19.1167",1.41488885726366
20.95,44.3667,"1971","44.3667 20.95",2.43722216774606
15.3858,47.0514,"1971","47.0514 15.3858",-0.0288888882431719
9.91667,57.2333,"1971","57.2333 9.91667",1.28555552682115
22.55,60.3833,"1971","60.3833 22.55",-3.63811102979299
16.6683,47.7558,"1971","47.7558 16.6683",1.42899996805936
12.8497,47.4286,"1971","47.4286 12.8497",-3.57522214230978
23.85,42.0667,"1971","42.0667 23.85",-1.54199996553361
29.3167,61.8,"1972","61.8 29.3167",-8.23444426039027
27.05,62.6333,"1972","62.6333 27.05",-8.33777759141392
14.5,52.6167,"1972","52.6167 14.5",0.433888879190717
14.3167,53.4667,"1972","53.4667 14.3167",0.0489999989047646
14.4167,52.7,"1972","52.7 14.4167",0.475333322708805
14.4333,51.1833,"1972","51.1833 14.4333",1.23777775011129
12.8667,50.5333,"1972","50.5333 12.8667",0.0914444424005018
11.1333,52.5333,"1972","52.5333 11.1333",1.25955552740229
13.8667,47.1333,"1972","47.1333 13.8667",-1.5177777438528
10.4167,47.85,"1972","47.85 10.4167",1.26144441624896
7.11667,49.2,"1972","49.2 7.11667",3.57066658685605
13.2,52.2,"1972","52.2 13.2",1.12733330813547
13.1667,54.0833,"1972","54.0833 13.1667",0.173777773893542
13.3333,51.8333,"1972","51.8333 13.3333",0.914555535113646
12.4333,51,"1972","51 12.4333",1.27944441584663
9.2,47.7,"1972","47.7 9.2",2.93777771211333
13.1833,52.1,"1972","52.1 13.1833",1.12733330813547
12.9667,51.2667,"1972","51.2667 12.9667",1.56499996501952
12.7833,50.6667,"1972","50.6667 12.7833",0.0914444424005018
10.85,48.8333,"1972","48.8333 10.85",1.0372221990385
12.7,54.4333,"1972","54.4333 12.7",0.35922221419298
13.45,51.15,"1972","51.15 13.45",1.59011107556936
14.75,51.4667,"1972","51.4667 14.75",1.25455552751405
11.35,50.9667,"1972","50.9667 11.35",0.924333312672873
9.86667,49.8333,"1972","49.8333 9.86667",1.72144440596716
10.5,48.3833,"1972","48.3833 10.5",1.45044441202448
10.1333,47.65,"1972","47.65 10.1333",1.31111108180549
13.1,51.3,"1972","51.3 13.1",1.66788885160867
12.85,50.7,"1972","50.7 12.85",0.0914444424005018
11.0333,52.5667,"1972","52.5667 11.0333",1.25955552740229
12.8833,50.75,"1972","50.75 12.8833",0.0914444424005018
11.0333,51.6833,"1972","51.6833 11.0333",0.101111108851102
11.2167,51.6167,"1972","51.6167 11.2167",0.101111108851102
11.2333,50.3,"1972","50.3 11.2333",0.192666662360231
10.7167,49.1667,"1972","49.1667 10.7167",1.19255552889986
10.9833,48.8167,"1972","48.8167 10.9833",1.0372221990385
13.8,52.4167,"1972","52.4167 13.8",0.697333317746719
12.1833,51.0167,"1972","51.0167 12.1833",1.51477774391986
-1.067,50.9,"1972","50.9 -1.067",5.78322209295713
-1.2,54.433,"1972","54.433 -1.2",3.0967777085594
10.7667,48.9333,"1972","48.9333 10.7667",1.0372221990385
12.3833,53.75,"1972","53.75 12.3833",0.206222217612796
12.7333,50.85,"1972","50.85 12.7333",1.45688885632488
12.45,50.9833,"1972","50.9833 12.45",1.27944441584663
20.4167,48.55,"1972","48.55 20.4167",0.605777764237589
10.2333,48.5333,"1972","48.5333 10.2333",0.919333312784632
10.2167,47.6667,"1972","47.6667 10.2167",1.31111108180549
14.0667,52.8167,"1972","52.8167 14.0667",0.308555548658801
12.3833,50.7333,"1972","50.7333 12.3833",0.530111099262204
11.05,51.4333,"1972","51.4333 11.05",0.860888869646523
21.5667,48.5833,"1972","48.5833 21.5667",2.04233328768363
0.05,50.883,"1972","50.883 0.05",5.4249998787418
11.6167,48.9,"1972","48.9 11.6167",0.934777756883866
10.9,48.3667,"1972","48.3667 10.9",1.65677774074591
13.4833,52.95,"1972","52.95 13.4833",0.662222207420402
12.8,50.4667,"1972","50.4667 12.8",-1.42488885704014
11.9833,52.35,"1972","52.35 11.9833",1.21677775058068
11.25,51.45,"1972","51.45 11.25",0.835666647988061
11.0667,50.35,"1972","50.35 11.0667",0.192666662360231
12.4167,53.8167,"1972","53.8167 12.4167",0.130777774854667
12.7,50.5833,"1972","50.5833 12.7",0.404555546513034
12.6167,51.3333,"1972","51.3333 12.6167",1.64555551877452
10.4333,50.7167,"1972","50.7167 10.4333",0.397333324452241
10.8,50.6833,"1972","50.6833 10.8",-0.0229999994859099
-1.017,53.033,"1972","53.033 -1.017",4.17988879546109
10.1333,49.8667,"1972","49.8667 10.1333",1.75399996079504
10.1167,48.1667,"1972","48.1667 10.1167",1.38255552465303
13.9167,51.2167,"1972","51.2167 13.9167",1.73766662782679
11.2333,51.7167,"1972","51.7167 11.2333",0.101111108851102
11.3,50.95,"1972","50.95 11.3",0.924333312672873
20.9,48.7167,"1972","48.7167 20.9",0.93644442351328
13.8333,52.6833,"1972","52.6833 13.8333",0.264555549642278
13.9667,51.8,"1972","51.8 13.9667",1.04611108772871
13.0833,53.35,"1972","53.35 13.0833",0.218777772887713
12.2333,50.3333,"1972","50.3333 12.2333",-0.0603333319847782
14.2167,51.0667,"1972","51.0667 14.2167",1.27611108258781
16.35,48.25,"1972","48.25 16.35",2.93088882337842
0.55,51.25,"1972","51.25 0.55",4.99566655500482
7.7,49.5833,"1972","49.5833 7.7",2.2811110601243
9,49.2333,"1972","49.2333 9",3.11299993041903
7.68333,48.0167,"1972","48.0167 7.68333",3.43488881211314
12.5833,51.6,"1972","51.6 12.5833",1.40599996857345
14.6667,51.1,"1972","51.1 14.6667",1.06355553178324
11.75,52.9,"1972","52.9 11.75",0.933888868014846
10.5667,50.8667,"1972","50.8667 10.5667",0.337444436901973
-4.333,53.017,"1972","53.017 -4.333",5.46055543350263
-2.617,54.45,"1972","54.45 -2.617",3.1277777078665
9.08333,49.9333,"1972","49.9333 9.08333",2.43633327887704
13.2667,52.3833,"1972","52.3833 13.2667",1.19277775111712
12.5,52.75,"1972","52.75 12.5",1.00399997755885
11.0333,53.7667,"1972","53.7667 11.0333",0.642888874519202
13.5333,53.4,"1972","53.4 13.5333",-0.106888886499736
11.3,51.9833,"1972","51.9833 11.3",1.22077775049127
13.05,47.7833,"1972","47.7833 13.05",1.65055551866276
-2,53.567,"1972","53.567 -2",3.40699992384762
-0.417,53.85,"1972","53.85 -0.417",4.44933323388298
7.63333,47.6,"1972","47.6 7.63333",3.42555547898842
11.4167,49.5167,"1972","49.5167 11.4167",0.694888873356912
12.9833,52.9667,"1972","52.9667 12.9833",0.543555543406142
13.0167,52.7333,"1972","52.7333 13.0167",1.27522219371878
10.8167,50.6167,"1972","50.6167 10.8167",-0.0229999994859099
