"term","estimate","10%","25%","75%","90%"
"b_Intercept",-3.95355587304863,-3.98639389919714,-3.96757193433599,-3.93988229145109,-3.92004278611911
"b_nao.z",0.561918414329069,0.49136813185788,0.532853792360571,0.591146324367153,0.633651938779411
"b_mat.z",-0.0536489660547464,-0.127812923486469,-0.0835785579286931,-0.0234944914333073,0.021850315870745
"b_dist.z",-0.0131308152723089,-0.0937292222924061,-0.0453959828736427,0.0214150278975513,0.0659518613474572
"b_elev.z",0.530361380739429,0.449266605437526,0.498104881943165,0.563585049350678,0.61211191681008
"b_space.z",-0.0145634868275381,-0.0784134537110248,-0.0407528473971066,0.0109930086734634,0.0491227265873647
"b_cc.z",-0.357410611488903,-0.424275023987821,-0.385062638404575,-0.32974540035151,-0.291266245070069
"b_speciesALNGLU",0.124511493385338,0.0712516836872327,0.102964590870029,0.146497514247828,0.177588276242565
"b_speciesBETPEN",0.0962940215583886,0.0497066643168427,0.0774782429061764,0.11557059887885,0.142821552501091
"b_speciesFAGSYL",-1.42283615820703,-1.50709766863198,-1.45792838104167,-1.38872632827363,-1.33731126020589
"b_speciesFRAEXC",-2.24913240821819,-2.39259933429744,-2.30523826662578,-2.19076715870978,-2.11092509174191
"b_speciesQUEROB",-2.11185811928982,-2.22245751099541,-2.15473848673534,-2.06825323799983,-2.00496166116015
"b_nao.z:speciesALNGLU",-0.187291871100366,-0.302583152189951,-0.234412034343683,-0.140236343867394,-0.0734935448662497
"b_nao.z:speciesBETPEN",0.128303366842912,0.0269931270565374,0.0873858099552017,0.169388406402231,0.227846034828127
"b_nao.z:speciesFAGSYL",0.150612922842516,-0.0153378821736412,0.0830875661867158,0.218942333261617,0.315218998799172
"b_nao.z:speciesFRAEXC",-0.449516550054445,-0.714332244383139,-0.559623786629405,-0.340409227516494,-0.194090378064423
"b_nao.z:speciesQUEROB",-0.216992748764738,-0.431155576751588,-0.306523699204088,-0.12707364768822,-0.00145150157990027
"b_mat.z:speciesALNGLU",0.383171371317857,0.256500209211677,0.329305455394831,0.437480819802237,0.510942564509966
"b_mat.z:speciesBETPEN",-0.0225945500249743,-0.122818505926527,-0.0631468665285513,0.0183722029787562,0.0759641077178876
