PEP_ID,BBCH,YEAR,DAY
6608,11,1943,98
6699,11,1943,106
6677,11,1943,115
6608,94,1943,263
6677,94,1943,288
6699,11,1944,106
6608,11,1944,111
6712,11,1944,111
6677,11,1944,126
6677,94,1944,288
20272,11,1946,106
20272,11,1947,110
6590,11,1948,95
6600,11,1949,92
6677,11,1949,93
6622,11,1949,95
19888,11,1949,95
6590,11,1949,96
19859,11,1949,97
19849,11,1949,98
20083,11,1949,98
6478,11,1949,100
19735,11,1949,101
19865,11,1949,102
20165,11,1949,104
19956,11,1949,105
19567,11,1949,106
19645,11,1949,106
19854,11,1949,107
20108,11,1949,107
20291,11,1949,108
6563,11,1949,110
6682,11,1949,110
20248,11,1949,115
19699,11,1949,116
19817,11,1949,116
6619,11,1949,118
19707,11,1949,118
6581,11,1949,119
20028,11,1949,121
6610,11,1949,124
19581,11,1949,124
20201,11,1949,124
19610,11,1949,135
19901,11,1949,145
20169,11,1950,53
19623,11,1950,68
19649,11,1950,77
19676,11,1950,79
19805,11,1950,86
19947,11,1950,87
19977,11,1950,87
20136,11,1950,87
6653,11,1950,88
6668,11,1950,89
6688,11,1950,89
6707,11,1950,89
19656,11,1950,89
19612,11,1950,90
19993,11,1950,90
6516,11,1950,91
19742,11,1950,91
19843,11,1950,91
19559,11,1950,92
19654,11,1950,92
19710,11,1950,92
19859,11,1950,92
19907,11,1950,92
19987,11,1950,92
19553,11,1950,93
19563,11,1950,93
19569,11,1950,93
19865,11,1950,93
19683,11,1950,94
19691,11,1950,94
19965,11,1950,94
19967,11,1950,94
20083,11,1950,94
6616,11,1950,95
19607,11,1950,95
19985,11,1950,95
20185,11,1950,95
20284,11,1950,95
19644,11,1950,96
20158,11,1950,96
6470,11,1950,97
6674,11,1950,97
19973,11,1950,97
6590,11,1950,98
6677,11,1950,98
19813,11,1950,98
19926,11,1950,98
19991,11,1950,98
19672,11,1950,99
19892,11,1950,99
20061,11,1950,99
20094,11,1950,99
20274,11,1950,99
6636,11,1950,100
19566,11,1950,100
19657,11,1950,100
19658,11,1950,100
19695,11,1950,100
19722,11,1950,100
19806,11,1950,100
19963,11,1950,100
20097,11,1950,100
20160,11,1950,100
8025,11,1950,101
19598,11,1950,101
19648,11,1950,101
19756,11,1950,101
20163,11,1950,101
6449,11,1950,102
6502,11,1950,102
6511,11,1950,102
19622,11,1950,102
19631,11,1950,102
19668,11,1950,102
19675,11,1950,102
19689,11,1950,102
19698,11,1950,102
19844,11,1950,102
19962,11,1950,102
19981,11,1950,102
20015,11,1950,102
20277,11,1950,102
6622,11,1950,103
19619,11,1950,103
19640,11,1950,103
19661,11,1950,103
19680,11,1950,103
19978,11,1950,103
20036,11,1950,103
20132,11,1950,103
20270,11,1950,103
20280,11,1950,103
6517,11,1950,104
6597,11,1950,104
6689,11,1950,104
6691,11,1950,104
19613,11,1950,104
19614,11,1950,104
19779,11,1950,104
20029,11,1950,104
20032,11,1950,104
20120,11,1950,104
6547,11,1950,105
6600,11,1950,105
6703,11,1950,105
19549,11,1950,105
19560,11,1950,105
19573,11,1950,105
19577,11,1950,105
19584,11,1950,105
19587,11,1950,105
19617,11,1950,105
19645,11,1950,105
19655,11,1950,105
19688,11,1950,105
19694,11,1950,105
19943,11,1950,105
20009,11,1950,105
20010,11,1950,105
20011,11,1950,105
20093,11,1950,105
20281,11,1950,105
6533,11,1950,106
19552,11,1950,106
19653,11,1950,106
19823,11,1950,106
19995,11,1950,106
20045,11,1950,106
20062,11,1950,106
20110,11,1950,106
6558,11,1950,107
19570,11,1950,107
19591,11,1950,107
20023,11,1950,107
20138,11,1950,107
6634,11,1950,108
19581,11,1950,108
19625,11,1950,108
19628,11,1950,108
19637,11,1950,108
19665,11,1950,108
19757,11,1950,108
20024,11,1950,108
20103,11,1950,108
20125,11,1950,108
20131,11,1950,108
20146,11,1950,108
6632,11,1950,109
6647,11,1950,109
19567,11,1950,109
19662,11,1950,109
20027,11,1950,109
20248,11,1950,109
6529,11,1950,110
6535,11,1950,110
6613,11,1950,110
19576,11,1950,110
19579,11,1950,110
19582,11,1950,110
19588,11,1950,110
19596,11,1950,110
19605,11,1950,110
19663,11,1950,110
19986,11,1950,110
19994,11,1950,110
20012,11,1950,110
20022,11,1950,110
20046,11,1950,110
20064,11,1950,110
20081,11,1950,110
20150,11,1950,110
20208,11,1950,110
20260,11,1950,110
20262,11,1950,110
6478,11,1950,111
6649,11,1950,111
19574,11,1950,111
19604,11,1950,111
19971,11,1950,111
20001,11,1950,111
20098,11,1950,111
20108,11,1950,111
20291,11,1950,111
6612,11,1950,112
19594,11,1950,112
19807,11,1950,112
20058,11,1950,112
20161,11,1950,112
20168,11,1950,112
6507,11,1950,113
19558,11,1950,113
20092,11,1950,113
20153,11,1950,113
20257,11,1950,113
6682,11,1950,114
19568,11,1950,114
19618,11,1950,114
6594,11,1950,115
19562,11,1950,115
19578,11,1950,115
19636,11,1950,115
19862,11,1950,115
19925,11,1950,115
20006,11,1950,115
20192,11,1950,115
19564,11,1950,116
19585,11,1950,116
19697,11,1950,116
20068,11,1950,116
19699,11,1950,117
20037,11,1950,117
19589,11,1950,118
19608,11,1950,118
19923,11,1950,118
20013,11,1950,118
20042,11,1950,118
20102,11,1950,118
20113,11,1950,118
20205,11,1950,118
20211,11,1950,118
6624,11,1950,119
19950,11,1950,119
20050,11,1950,119
6481,11,1950,120
19610,11,1950,120
19893,11,1950,120
20048,11,1950,120
20052,11,1950,120
20096,11,1950,120
20104,11,1950,120
6576,11,1950,121
6584,11,1950,121
19580,11,1950,121
19719,11,1950,121
20186,11,1950,121
20189,11,1950,121
20272,11,1950,121
6553,11,1950,122
19914,11,1950,122
19707,11,1950,123
19744,11,1950,123
19913,11,1950,123
19949,11,1950,123
20184,11,1950,123
19634,11,1950,124
20127,11,1950,124
20194,11,1950,124
20252,11,1950,125
20255,11,1950,125
19692,11,1950,126
19916,11,1950,126
20035,11,1950,126
20060,11,1950,126
20028,11,1950,127
6640,11,1950,128
20115,11,1950,128
19700,11,1950,129
6521,11,1950,130
19894,11,1950,130
20070,11,1950,130
20084,11,1950,130
6541,11,1950,135
6610,11,1950,135
19817,11,1950,135
20043,11,1950,136
20008,11,1950,138
19906,11,1950,140
19946,11,1950,141
20290,11,1950,142
19918,11,1950,144
20201,11,1950,147
19569,11,1951,65
19626,11,1951,79
19578,11,1951,87
20254,11,1951,89
19965,11,1951,90
19670,11,1951,92
19973,11,1951,93
20081,11,1951,93
20101,11,1951,93
6616,11,1951,94
19612,11,1951,94
19983,11,1951,94
19991,11,1951,95
20282,11,1951,95
19598,11,1951,96
20280,11,1951,96
6677,11,1951,97
19644,11,1951,97
6517,11,1951,98
8025,11,1951,98
20273,11,1951,98
20284,11,1951,98
6603,11,1951,99
6668,11,1951,99
19566,11,1951,99
19591,11,1951,99
19961,11,1951,99
19987,11,1951,99
6569,11,1951,100
6590,11,1951,100
6594,11,1951,100
6653,11,1951,100
6707,11,1951,100
19557,11,1951,100
19579,11,1951,100
20023,11,1951,100
20024,11,1951,100
20146,11,1951,100
20183,11,1951,100
20270,11,1951,100
6597,11,1951,101
6600,11,1951,101
6622,11,1951,101
19550,11,1951,101
19606,11,1951,101
19617,11,1951,101
20011,11,1951,101
19583,11,1951,102
19587,11,1951,102
19962,11,1951,102
20050,11,1951,102
20094,11,1951,102
20274,11,1951,102
19553,11,1951,103
19691,11,1951,103
19977,11,1951,103
6449,11,1951,104
19568,11,1951,104
19570,11,1951,104
19571,11,1951,104
19698,11,1951,104
19993,11,1951,104
20053,11,1951,104
20160,11,1951,104
6516,11,1951,105
6607,11,1951,105
6691,11,1951,105
19558,11,1951,105
19577,11,1951,105
19597,11,1951,105
19615,11,1951,105
19619,11,1951,105
19631,11,1951,105
19668,11,1951,105
19844,11,1951,105
19967,11,1951,105
19995,11,1951,105
20098,11,1951,105
20197,11,1951,105
20291,11,1951,105
19575,11,1951,106
19622,11,1951,106
19647,11,1951,106
19862,11,1951,106
19994,11,1951,106
20001,11,1951,106
20022,11,1951,106
20135,11,1951,106
19613,11,1951,107
20029,11,1951,107
20036,11,1951,107
20045,11,1951,107
20170,11,1951,107
6502,11,1951,108
6529,11,1951,108
6638,11,1951,108
19548,11,1951,108
19573,11,1951,108
19607,11,1951,108
19640,11,1951,108
19925,11,1951,108
19926,11,1951,108
20122,11,1951,108
20277,11,1951,108
6478,11,1951,109
19563,11,1951,109
19567,11,1951,109
19981,11,1951,109
20043,11,1951,109
20109,11,1951,109
6469,11,1951,110
6611,11,1951,110
6636,11,1951,110
6682,11,1951,110
6703,11,1951,110
19574,11,1951,110
19581,11,1951,110
19585,11,1951,110
19588,11,1951,110
19635,11,1951,110
19661,11,1951,110
19662,11,1951,110
19665,11,1951,110
19683,11,1951,110
19813,11,1951,110
19963,11,1951,110
19986,11,1951,110
20006,11,1951,110
20010,11,1951,110
20027,11,1951,110
20111,11,1951,110
20115,11,1951,110
20116,11,1951,110
20131,11,1951,110
20251,11,1951,110
6511,11,1951,111
6674,11,1951,111
19564,11,1951,111
19580,11,1951,111
19618,11,1951,111
19658,11,1951,111
6466,11,1951,112
6576,11,1951,112
6646,11,1951,112
6702,11,1951,112
19605,11,1951,112
19641,11,1951,112
20012,11,1951,112
20025,11,1951,112
20046,11,1951,112
20061,11,1951,112
20064,11,1951,112
20150,11,1951,112
19582,11,1951,113
19664,11,1951,113
19996,11,1951,113
20037,11,1951,113
20148,11,1951,113
20165,11,1951,113
19608,11,1951,114
20093,11,1951,114
20100,11,1951,114
20141,11,1951,114
20163,11,1951,114
6581,11,1951,115
6686,11,1951,115
6688,11,1951,115
6695,11,1951,115
19556,11,1951,115
19596,11,1951,115
19710,11,1951,115
20092,11,1951,115
20120,11,1951,115
20125,11,1951,115
20211,11,1951,115
6535,11,1951,116
6573,11,1951,116
6610,11,1951,116
19594,11,1951,116
19680,11,1951,116
19697,11,1951,116
19933,11,1951,116
19978,11,1951,116
20103,11,1951,116
20167,11,1951,116
6705,11,1951,117
20102,11,1951,117
20168,11,1951,117
20172,11,1951,117
6558,11,1951,118
6612,11,1951,118
19576,11,1951,118
19699,11,1951,118
20174,11,1951,118
20204,11,1951,118
19971,11,1951,119
20259,11,1951,119
6481,11,1951,120
6602,11,1951,120
6624,11,1951,120
6635,11,1951,120
6689,11,1951,120
19562,11,1951,120
19634,11,1951,120
19700,11,1951,120
20113,11,1951,120
6547,11,1951,121
7018,11,1951,121
19651,11,1951,121
20175,11,1951,121
20186,11,1951,121
20207,11,1951,121
20247,11,1951,121
20262,11,1951,121
19614,11,1951,122
19649,11,1951,122
19655,11,1951,122
20108,11,1951,122
20255,11,1951,123
20198,11,1951,124
6497,11,1951,125
19565,11,1951,125
20060,11,1951,125
20161,11,1951,125
20180,11,1951,125
6513,11,1951,126
6617,11,1951,126
8018,11,1951,126
19600,11,1951,126
19692,11,1951,126
19923,11,1951,126
19943,11,1951,126
20182,11,1951,126
6619,11,1951,127
19610,11,1951,127
19950,11,1951,127
20261,11,1951,127
19689,11,1951,128
20203,11,1951,128
20250,11,1951,128
19894,11,1951,129
6521,11,1951,130
6541,11,1951,130
19682,11,1951,130
19688,11,1951,130
19779,11,1951,130
20028,11,1951,130
19843,11,1951,131
20192,11,1951,131
20153,11,1951,132
6579,11,1951,134
20171,11,1951,135
20258,11,1951,136
20082,11,1951,138
20194,11,1951,138
6523,11,1951,140
19927,11,1951,140
20252,11,1951,140
19949,11,1951,145
19694,11,1951,148
20201,11,1951,152
6491,11,1951,166
20205,11,1951,175
19973,11,1952,74
19580,11,1952,75
19619,11,1952,89
19693,11,1952,89
19661,11,1952,93
20048,11,1952,93
19991,11,1952,98
19597,11,1952,99
19641,11,1952,99
19682,11,1952,99
19971,11,1952,99
20023,11,1952,100
6590,11,1952,101
6626,11,1952,101
19550,11,1952,101
19577,11,1952,101
19579,11,1952,101
19587,11,1952,101
19598,11,1952,101
19626,11,1952,101
19695,11,1952,101
19850,11,1952,101
20024,11,1952,101
20136,11,1952,101
20285,11,1952,101
20113,11,1952,102
20280,11,1952,102
6517,11,1952,103
6552,11,1952,103
6616,11,1952,103
6686,11,1952,103
6688,11,1952,103
8025,11,1952,103
19557,11,1952,103
19566,11,1952,103
19567,11,1952,103
19571,11,1952,103
19582,11,1952,103
19591,11,1952,103
19602,11,1952,103
19613,11,1952,103
19807,11,1952,103
19860,11,1952,103
19926,11,1952,103
20053,11,1952,103
6502,11,1952,104
6600,11,1952,104
6636,11,1952,104
19622,11,1952,104
19644,11,1952,104
19710,11,1952,104
19967,11,1952,104
19987,11,1952,104
19996,11,1952,104
20036,11,1952,104
20094,11,1952,104
20281,11,1952,104
6449,11,1952,105
6470,11,1952,105
6582,11,1952,105
19563,11,1952,105
19606,11,1952,105
19612,11,1952,105
19623,11,1952,105
19631,11,1952,105
19683,11,1952,105
19691,11,1952,105
19950,11,1952,105
19977,11,1952,105
19978,11,1952,105
20122,11,1952,105
20163,11,1952,105
20193,11,1952,105
20196,11,1952,105
20270,11,1952,105
20273,11,1952,105
6584,11,1952,106
6611,11,1952,106
6689,11,1952,106
6707,11,1952,106
19575,11,1952,106
19607,11,1952,106
19640,11,1952,106
19670,11,1952,106
19814,11,1952,106
19962,11,1952,106
19986,11,1952,106
20035,11,1952,106
20046,11,1952,106
20064,11,1952,106
20101,11,1952,106
20115,11,1952,106
