"x","predicted","conf.low","conf.high","group"
-1,0.216489729449964,0.209926048131006,0.22298975865698,"AESHIP"
-1,0.237411474027013,0.228141721065404,0.247121951876146,"ALNGLU"
-1,0.223785457238301,0.217335115964308,0.230649040509921,"BETPEN"
-1,0.162985127351466,0.156615194840814,0.169252200452608,"FAGSYL"
-1,0.0486488800093922,0.0449072868126871,0.0524872780328802,"FRAEXC"
-1,0.0984572173491928,0.0935295903624705,0.103591809420348,"QUEROB"
-0.5,0.252482322061515,0.248124685001317,0.256842940794618,"AESHIP"
-0.5,0.268927352556421,0.263158947570457,0.275024459730205,"ALNGLU"
-0.5,0.261803671835075,0.257387146033738,0.266403086359973,"BETPEN"
-0.5,0.192079898737932,0.187791897739894,0.196359350805077,"FAGSYL"
-0.5,0.0662684473119171,0.0632593008981917,0.0693152502209796,"FRAEXC"
-0.5,0.112786131428969,0.109435169299621,0.11621114957177,"QUEROB"
0,0.292221449758458,0.289410890932817,0.294995635537008,"AESHIP"
0,0.303000055636973,0.299457511726077,0.306816100707226,"ALNGLU"
0,0.303732972897217,0.300790926175334,0.306794122977129,"BETPEN"
0,0.224973719789163,0.222161508813737,0.227826374027805,"FAGSYL"
0,0.0897017306352393,0.0874397827155118,0.091994534744185,"FRAEXC"
0,0.128908938799172,0.1266545686183,0.131156053897055,"QUEROB"
0.5,0.335423149269732,0.33051561763548,0.340267616106786,"AESHIP"
0.5,0.33940062868659,0.333379926024614,0.345637629590229,"ALNGLU"
0.5,0.349202160723862,0.344374132971002,0.354042264923905,"BETPEN"
0.5,0.261729435009123,0.256691111435315,0.26661740206505,"FAGSYL"
0.5,0.120409417463743,0.116033942581965,0.12475761402906,"FRAEXC"
0.5,0.146967218856329,0.143007377540257,0.150937386535446,"QUEROB"
1,0.38159085494944,0.372705423625015,0.390519149727979,"AESHIP"
1,0.377822976916432,0.366573620386564,0.389229722761647,"ALNGLU"
1,0.397577807280302,0.388801147610932,0.406141014446694,"BETPEN"
1,0.302140867865206,0.292823300853427,0.311473277705115,"FAGSYL"
1,0.15971534655881,0.150031101591406,0.169672673239681,"FRAEXC"
1,0.167082025938408,0.159661597316859,0.174811857181944,"QUEROB"
1.5,0.4299945793813,0.416630714160271,0.443442266095135,"AESHIP"
1.5,0.417781232226893,0.400693942873128,0.435092545247224,"ALNGLU"
1.5,0.448129372141476,0.434901469104811,0.461081577685777,"BETPEN"
1.5,0.345876443246515,0.331392482535326,0.360473517788556,"FAGSYL"
1.5,0.208868704041983,0.191609584305404,0.22696578663642,"FRAEXC"
1.5,0.189316306306046,0.177546994407403,0.20179032968833,"QUEROB"
