"term","estimate","2%","10%","25%","75%","90%","98%"
"b_Intercept",-1.55527090245061,-1.57241043185847,-1.56712602152523,-1.56027396347526,-1.55045564076835,-1.54318055329541,-1.53820291977884
"b_nao.z",0.437943365008094,0.398816325279527,0.411455572641773,0.427485120828237,0.448759392976164,0.463897239083598,0.47408744980899
"b_mat.z",-0.0682606090503793,-0.108771444002403,-0.0971668582625193,-0.0804083313254718,-0.0562503545892348,-0.0396486470717569,-0.0283529529617346
"b_dist.z",0.117091439929621,0.0733083499213146,0.085969781127591,0.104295531491442,0.129676334379982,0.148249598889217,0.16026425138825
"b_elev.z",0.22941628921368,0.183355526680024,0.19631737835459,0.215558120185613,0.243050681210488,0.262461961231861,0.275901218536729
"b_space.z",0.000818329657793631,-0.0309746470940067,-0.02217310636871,-0.00873015590812716,0.0101623909668973,0.0241048793638374,0.0333325101172586
"b_cc.z",-0.00969636753852272,-0.0441611019248633,-0.0349563005230288,-0.0204639528644303,0.000839095737066527,0.0158620753691014,0.0263466920509513
"b_speciesALNGLU",0.0516780631455354,0.0250599795419858,0.0327135718230996,0.0439797461309187,0.0593290614917168,0.0703450053638546,0.078053577529815
"b_speciesBETPEN",0.0673521569898684,0.0437091644359779,0.0507772120761735,0.0606429908063891,0.0741884823806161,0.0836671779375111,0.090268948445242
"b_speciesFAGSYL",-0.941885723741402,-0.972676085414507,-0.963916451472706,-0.951026030490835,-0.932777694831034,-0.919766372931324,-0.909770385097473
"b_speciesFRAEXC",-1.99567248694103,-2.04934669974699,-2.03348367944879,-2.01120216705748,-1.98016920988237,-1.9582242496916,-1.94344141165274
"b_speciesQUEROB",-1.62752875416417,-1.66549704838242,-1.65520110095694,-1.63890760115926,-1.61611137094212,-1.60016064237271,-1.58833152168742
"b_nao.z:speciesALNGLU",-0.122955310063077,-0.180642457810094,-0.164899743643621,-0.139773150925763,-0.106207731722922,-0.0819736865371995,-0.0626180853069196
"b_nao.z:speciesBETPEN",0.0235946050337477,-0.0263226900577004,-0.0121118936973692,0.00839063089529417,0.0382675912581697,0.060503067181614,0.0762388571486106
"b_nao.z:speciesFAGSYL",0.0707870978419419,0.00245393214976538,0.0220768653811787,0.0507650053391125,0.090719006196439,0.118925537984857,0.140253828095683
"b_nao.z:speciesFRAEXC",-0.386175559762697,-0.49316792939864,-0.464590107094981,-0.419766936897049,-0.354196330520519,-0.304493357885497,-0.274468690608951
"b_nao.z:speciesQUEROB",-0.0713935329994027,-0.156372504091672,-0.130978927006309,-0.0965777274122261,-0.0460650874588929,-0.0109783360105507,0.0163012204850807
"b_mat.z:speciesALNGLU",0.255663604253585,0.187651737974468,0.207660381365795,0.235663357516204,0.274678374665422,0.303962955879742,0.326131350062878
"b_mat.z:speciesBETPEN",-0.0158322081977608,-0.0693797357340631,-0.0551896010894849,-0.0316179276460747,-0.000195719455773574,0.0228330827678331,0.0379560568702718
"b_mat.z:speciesFAGSYL",-0.122951338195313,-0.198853155608063,-0.176445163270864,-0.144412188963456,-0.101627271012217,-0.069314220906199,-0.0463689852986304
"b_mat.z:speciesFRAEXC",0.551558704980536,0.415728752508705,0.458800256101713,0.512328247476961,0.589778429323471,0.648202521774123,0.683007264329473
"b_mat.z:speciesQUEROB",0.0227370628914712,-0.0699056570783759,-0.0415962889323585,-0.00240259689914783,0.0488190066258554,0.0854640600800663,0.110341343122542
"b_dist.z:speciesALNGLU",0.05105737150355,-0.0220341419783229,-0.00158888524723783,0.0301724417167862,0.0728548288550032,0.103147708451158,0.123985737826551
"b_dist.z:speciesBETPEN",0.0115747007078033,-0.0489769528107338,-0.0300254456737083,-0.00560889044303749,0.0288673338166661,0.0536831832050208,0.0744530225398942
"b_dist.z:speciesFAGSYL",0.219934851670106,0.139910977201181,0.164156802488173,0.196570596444769,0.24320463495457,0.275766215055497,0.29903766719927
"b_dist.z:speciesFRAEXC",0.424652811815509,0.293684091140192,0.329935742623389,0.385600575930261,0.464369973864492,0.520147304650951,0.557651051903217
"b_dist.z:speciesQUEROB",0.0106962057745415,-0.087336216655747,-0.057375912353469,-0.0175120707700328,0.0389254641751609,0.079002252864412,0.109717520088158
"b_elev.z:speciesALNGLU",0.11660833856419,0.0365503132432334,0.0605404787460139,0.0934564201576611,0.140052288718017,0.173500592801736,0.194810852771513
"b_elev.z:speciesBETPEN",0.0295397452074741,-0.0335597923741998,-0.0148398856306406,0.0112807962333517,0.0476186682168852,0.0746874661074621,0.0922807942236765
"b_elev.z:speciesFAGSYL",0.0142827279150422,-0.0656228620095064,-0.0442093963148291,-0.0100570068600594,0.0385151800940729,0.0733770436818401,0.0961134266417482
"b_elev.z:speciesFRAEXC",-0.000920678028817478,-0.148524624895036,-0.105868978073081,-0.0429357510952315,0.0415559577710012,0.10130994339939,0.140152841306225
"b_elev.z:speciesQUEROB",0.239299743549496,0.137742392207057,0.170442703628722,0.210450962914051,0.268080338623356,0.308342064298996,0.339174746034779
"b_space.z:speciesALNGLU",0.0160809948210807,-0.0368506119708157,-0.0216668556226068,0.000848293209050544,0.031513324292438,0.0539078217334131,0.0686009267164199
"b_space.z:speciesBETPEN",0.0150798544795321,-0.0314572056501785,-0.0168058158421053,0.00212087046554661,0.0279414249469836,0.0467348526954918,0.0581185222094438
"b_space.z:speciesFAGSYL",-0.0421979414878206,-0.101769581321602,-0.084691997952088,-0.0599517398615258,-0.0244199739430643,0.000121114107834495,0.0179683560381103
"b_space.z:speciesFRAEXC",0.00585172880561394,-0.0948555997058416,-0.0659614692550706,-0.0233478700193734,0.0348461066839627,0.0771273469626102,0.109900208402596
"b_space.z:speciesQUEROB",0.0388178868412771,-0.0379587481152605,-0.0139755689874846,0.0169361683716202,0.0606101578217714,0.0907166891458493,0.112899274308436
"b_cc.z:speciesALNGLU",-0.0270788949031402,-0.0842115184501971,-0.0678773001814072,-0.0435290130957386,-0.00988472522504088,0.0128804011312394,0.0286056794628962
"b_cc.z:speciesBETPEN",-0.0125120947228392,-0.0617869869151092,-0.0479825419490282,-0.0265126541790751,0.00171000363760768,0.0221050334257209,0.0353506793169675
"b_cc.z:speciesFAGSYL",-0.443037456469074,-0.506849281190419,-0.488476969972625,-0.462524174120314,-0.423915644236949,-0.396402263683157,-0.378549337909734
"b_cc.z:speciesFRAEXC",-0.398673306245572,-0.508088969683346,-0.475432470797847,-0.429016190287196,-0.368005253419114,-0.321849536400995,-0.294407908736288
"b_cc.z:speciesQUEROB",-0.34171093163562,-0.420800276539593,-0.398925945741985,-0.364914846192766,-0.318053920413058,-0.284875557580882,-0.260910506929047
"b_nao.z:cc.z",-1.12959895953434,-1.1696290994215,-1.15858327057657,-1.14117033190744,-1.11799659623773,-1.10101856568575,-1.09057507213408
"b_mat.z:cc.z",-0.40412443209437,-0.447240268279299,-0.434562301818793,-0.416329765475586,-0.391722992196987,-0.373816635591455,-0.361321250630821
"b_dist.z:cc.z",0.103579215821166,0.056996440351615,0.0709049194239475,0.0895612040227359,0.117656551219202,0.136798833328895,0.149968747034135
"b_elev.z:cc.z",-0.563291360245263,-0.613529923794039,-0.599049631334536,-0.577928439471795,-0.548232776297002,-0.527957574388464,-0.513510201493175
"b_space.z:cc.z",-0.0425209877887731,-0.0781714401968777,-0.0680837926498043,-0.0528710578018841,-0.0318854008902981,-0.0170376551903221,-0.0061076292965407
"lp__",-241802.021599083,-241815.305296211,-241810.581752812,-241804.985945046,-241798.656140159,-241794.876458767,-241792.432758572
