"x","predicted","conf.low","conf.high","group"
-1,0.224891125010444,0.222507072524862,0.226863058805194,"-0.459191120180519"
-1,0.292123140187667,0.28989845551966,0.295707955937858,"0.544434894155798"
0,0.259884573125525,0.258832447927628,0.261086937840161,"-0.459191120180519"
0,0.333401999755892,0.33205091137957,0.334686425148132,"0.544434894155798"
1,0.298281470911615,0.295545340260163,0.301172535400125,"-0.459191120180519"
1,0.377398449979507,0.375098081489528,0.381453126505464,"0.544434894155798"
2,0.339677755673236,0.335936767442358,0.347100736686636,"-0.459191120180519"
2,0.423514775681641,0.417207262461,0.429641703744361,"0.544434894155798"
3,0.383838376468059,0.373957158976258,0.391137195603766,"-0.459191120180519"
3,0.470924027558797,0.461534536244775,0.480345473813785,"0.544434894155798"
4,0.429707008412979,0.415967723302499,0.439568930740646,"-0.459191120180519"
4,0.518974571367473,0.505986637983797,0.530902915982419,"0.544434894155798"
