PEP_ID,BBCH,YEAR,DAY
6933,60,2000,121
6877,60,2000,122
6923,60,2000,125
6880,60,2000,126
6883,60,2000,126
6885,60,2000,126
6892,60,2000,126
6877,65,2000,126
6882,65,2000,126
6890,60,2000,127
6895,60,2000,128
6912,60,2000,128
6890,65,2000,128
6879,60,2000,129
6894,60,2000,129
6922,60,2000,129
6928,60,2000,129
6931,60,2000,129
6880,65,2000,129
6883,65,2000,129
6885,65,2000,129
6933,65,2000,129
6876,60,2000,130
6887,60,2000,130
6900,60,2000,131
6919,60,2000,131
6920,60,2000,131
6929,60,2000,131
6879,65,2000,131
6931,65,2000,131
6889,60,2000,132
6899,60,2000,132
7026,60,2000,132
6894,65,2000,132
6895,65,2000,132
6922,65,2000,132
6888,60,2000,133
6896,60,2000,133
6943,60,2000,133
6876,65,2000,133
6887,65,2000,133
6900,65,2000,133
6929,65,2000,133
6892,65,2000,134
6912,65,2000,134
6928,65,2000,134
6926,60,2000,135
6936,60,2000,135
6899,65,2000,135
7026,65,2000,135
6898,60,2000,136
6911,60,2000,136
6934,60,2000,136
6945,60,2000,136
6888,65,2000,136
6896,65,2000,136
6919,65,2000,136
6943,65,2000,136
6891,60,2000,137
6889,65,2000,137
6936,65,2000,137
6897,60,2000,138
6906,60,2000,138
6916,60,2000,138
6925,60,2000,138
6940,60,2000,138
6923,65,2000,138
6945,65,2000,138
6905,60,2000,139
6926,65,2000,139
6903,60,2000,140
6898,65,2000,140
6911,65,2000,140
6909,60,2000,141
6927,60,2000,141
6906,65,2000,141
6920,65,2000,141
6902,60,2000,142
6946,60,2000,142
6903,65,2000,142
6905,65,2000,142
6916,65,2000,142
6930,60,2000,144
6944,60,2000,144
6927,65,2000,144
6946,65,2000,144
6891,65,2000,145
6940,65,2000,145
6909,65,2000,146
6925,65,2000,146
6910,60,2000,147
6924,60,2000,148
6902,65,2000,148
6930,65,2000,148
6938,60,2000,149
6941,60,2000,149
6897,65,2000,149
6939,60,2000,151
6924,65,2000,151
6910,65,2000,152
6934,65,2000,152
6938,65,2000,152
6941,65,2000,152
6944,65,2000,152
6907,60,2000,160
6939,65,2000,160
6942,60,2000,167
6907,65,2000,167
6942,65,2000,173
6882,60,2000,218
6923,60,2001,126
6879,60,2001,127
6879,65,2001,129
6876,60,2001,132
6920,60,2001,134
6876,65,2001,135
6882,60,2001,136
6883,60,2001,136
6920,65,2001,136
6877,60,2001,137
6880,60,2001,137
6889,60,2001,138
6892,60,2001,138
6895,60,2001,138
6907,60,2001,138
6912,60,2001,138
6925,60,2001,138
6933,60,2001,138
6943,60,2001,138
6883,65,2001,138
6936,60,2001,139
6882,65,2001,139
6885,60,2001,140
6890,60,2001,140
6896,60,2001,140
6900,60,2001,140
6906,60,2001,140
6929,60,2001,140
6931,60,2001,140
6877,65,2001,140
6923,65,2001,140
6936,65,2001,141
6888,60,2001,142
6880,65,2001,142
6900,65,2001,142
6907,65,2001,142
6929,65,2001,142
6897,60,2001,143
6885,65,2001,143
6889,65,2001,143
6890,65,2001,143
6931,65,2001,143
6933,65,2001,143
6894,60,2001,144
6910,60,2001,144
6919,60,2001,144
6928,60,2001,144
6887,60,2001,145
6895,65,2001,145
6896,65,2001,145
6912,65,2001,145
6943,65,2001,145
6891,60,2001,146
6892,65,2001,146
6924,60,2001,147
6906,65,2001,147
6925,65,2001,147
6881,60,2001,148
6899,60,2001,148
6930,60,2001,148
6939,60,2001,148
6945,60,2001,148
6887,65,2001,148
6897,65,2001,148
6902,60,2001,149
6927,60,2001,149
7026,60,2001,149
6888,65,2001,149
6894,65,2001,149
6928,65,2001,149
6898,60,2001,150
6922,60,2001,150
6934,60,2001,150
6946,60,2001,150
6919,65,2001,150
6924,65,2001,150
6945,65,2001,150
6899,65,2001,151
6910,65,2001,151
7026,65,2001,151
6911,60,2001,152
6926,60,2001,152
6903,60,2001,153
6905,60,2001,153
6941,60,2001,153
6922,65,2001,153
6881,65,2001,154
6891,65,2001,155
6903,65,2001,155
6911,65,2001,155
6926,65,2001,155
6939,65,2001,155
6901,60,2001,156
6944,60,2001,156
6898,65,2001,156
6905,65,2001,156
6934,65,2001,156
6902,65,2001,157
6927,65,2001,157
6941,65,2001,158
6938,60,2001,159
6930,65,2001,159
6944,65,2001,160
6901,65,2001,161
6938,65,2001,163
6949,60,2001,164
6949,65,2001,168
6933,60,2002,126
6879,60,2002,128
6923,60,2002,128
6876,60,2002,130
6882,60,2002,130
6883,60,2002,130
6896,60,2002,130
6920,60,2002,130
6879,65,2002,130
6921,60,2002,131
6925,60,2002,131
6896,65,2002,132
6883,65,2002,133
6924,60,2002,134
6931,60,2002,134
6882,65,2002,134
6921,65,2002,134
6892,60,2002,135
6922,60,2002,135
6936,60,2002,135
6876,65,2002,135
6885,60,2002,136
6895,60,2002,136
6912,60,2002,136
6881,60,2002,137
6920,65,2002,137
6931,65,2002,137
6936,65,2002,137
6890,60,2002,138
6894,60,2002,138
6900,60,2002,138
6928,60,2002,138
6929,60,2002,138
6933,65,2002,138
6943,60,2002,139
6922,65,2002,139
6925,65,2002,139
6877,60,2002,140
6880,60,2002,140
6888,60,2002,140
6897,60,2002,140
6911,60,2002,140
6919,60,2002,140
6935,60,2002,140
6885,65,2002,140
6890,65,2002,140
6895,65,2002,140
6900,65,2002,140
6924,65,2002,140
6929,65,2002,140
6946,65,2002,140
6899,60,2002,141
6907,60,2002,141
6926,60,2002,141
6927,60,2002,141
6945,60,2002,141
6928,65,2002,141
6887,60,2002,142
6881,65,2002,142
6894,65,2002,142
