PEP_ID,BBCH,YEAR,DAY
19581,11,1949,72
19735,11,1949,88
19822,11,1949,88
6647,11,1949,104
6622,11,1949,106
20165,11,1949,106
19578,11,1949,110
19849,11,1949,110
19888,11,1949,110
20050,11,1949,110
19727,11,1949,111
20083,11,1949,112
19645,11,1949,114
20291,11,1949,116
20028,11,1949,117
20108,11,1949,118
19956,11,1949,121
19817,11,1949,125
19694,11,1949,128
20201,11,1949,144
20169,11,1950,64
19993,11,1950,74
20150,11,1950,77
20291,11,1950,83
19688,11,1950,84
6535,11,1950,86
19623,11,1950,87
19607,11,1950,88
19823,11,1950,88
6622,11,1950,89
20284,11,1950,91
20153,11,1950,92
19589,11,1950,93
19859,11,1950,93
20281,11,1950,93
19665,11,1950,94
6613,11,1950,95
19634,11,1950,96
19971,11,1950,97
19613,11,1950,98
20037,11,1950,98
20048,11,1950,98
20185,11,1950,98
20272,11,1950,99
6470,11,1950,100
6547,11,1950,100
19658,11,1950,100
20008,11,1950,100
19560,11,1950,101
6703,11,1950,102
19978,11,1950,102
19779,11,1950,103
19640,11,1950,104
19662,11,1950,104
19689,11,1950,105
8018,11,1950,106
19977,11,1950,106
20277,11,1950,106
19619,11,1950,107
19680,11,1950,107
19657,11,1950,108
19813,11,1950,108
20104,11,1950,109
20165,11,1950,109
19559,11,1950,110
19591,11,1950,110
19604,11,1950,110
19710,11,1950,110
19962,11,1950,110
20027,11,1950,110
20052,11,1950,110
20064,11,1950,110
19577,11,1950,111
19625,11,1950,111
20029,11,1950,111
20061,11,1950,111
20274,11,1950,111
6449,11,1950,112
20103,11,1950,112
20211,11,1950,112
19806,11,1950,113
20058,11,1950,113
6682,11,1950,114
19622,11,1950,114
20125,11,1950,114
19605,11,1950,115
19913,11,1950,115
20132,11,1950,115
6511,11,1950,116
20108,11,1950,116
6624,11,1950,117
19628,11,1950,117
19699,11,1950,117
19950,11,1950,118
19631,11,1950,119
6612,11,1950,122
6636,11,1950,122
19807,11,1950,122
20028,11,1950,122
20161,11,1950,122
20208,11,1950,122
6456,11,1950,123
6553,11,1950,123
19573,11,1950,123
20252,11,1950,123
20260,11,1950,123
19610,11,1950,124
19914,11,1950,124
6507,11,1950,125
19843,11,1950,125
19845,11,1950,125
20006,11,1950,125
20257,11,1950,125
6479,11,1950,126
6649,11,1950,126
19894,11,1950,126
6481,11,1950,128
19694,11,1950,128
20013,11,1950,128
19618,11,1950,129
19697,11,1950,129
20182,11,1950,129
6521,11,1950,130
6584,11,1950,130
6597,11,1950,130
19594,11,1950,130
19742,11,1950,130
20009,11,1950,130
20011,11,1950,130
20102,11,1950,130
20168,11,1950,130
20183,11,1950,130
20184,11,1950,130
19700,11,1950,132
20050,11,1950,132
20180,11,1950,132
6640,11,1950,134
20290,11,1950,135
19949,11,1950,136
19946,11,1950,140
19905,11,1950,142
19986,11,1950,147
20201,11,1950,149
19619,11,1951,60
6622,11,1951,78
20150,11,1951,91
19578,11,1951,93
19631,11,1951,95
20103,11,1951,96
19610,11,1951,97
6647,11,1951,98
19844,11,1951,100
19591,11,1951,101
19978,11,1951,102
19622,11,1951,104
19640,11,1951,104
6607,11,1951,105
19635,11,1951,105
19658,11,1951,105
19668,11,1951,105
19606,11,1951,106
19710,11,1951,107
20029,11,1951,107
20125,11,1951,107
6624,11,1951,108
19613,11,1951,108
19563,11,1951,110
19567,11,1951,110
19587,11,1951,110
19615,11,1951,110
19626,11,1951,110
19862,11,1951,110
19971,11,1951,110
6593,11,1951,112
19573,11,1951,112
6703,11,1951,113
19577,11,1951,113
19605,11,1951,113
19813,11,1951,113
20165,11,1951,113
20254,11,1951,114
6705,11,1951,115
19655,11,1951,115
19950,11,1951,115
19986,11,1951,115
20025,11,1951,115
20120,11,1951,115
20251,11,1951,115
19607,11,1951,116
20171,11,1951,116
20291,11,1951,116
19550,11,1951,117
19612,11,1951,117
19651,11,1951,117
19962,11,1951,117
19574,11,1951,118
19618,11,1951,118
19662,11,1951,118
20006,11,1951,118
20093,11,1951,118
6638,11,1951,119
19560,11,1951,120
20102,11,1951,120
20174,11,1951,120
20247,11,1951,120
20284,11,1951,120
19594,11,1951,121
20100,11,1951,121
20108,11,1951,121
20183,11,1951,121
20274,11,1951,121
6581,11,1951,122
20211,11,1951,122
20260,11,1951,122
19562,11,1951,123
19697,11,1951,124
19943,11,1951,124
20028,11,1951,124
19596,11,1951,125
20050,11,1951,125
20172,11,1951,125
6619,11,1951,126
6635,11,1951,126
20189,11,1951,126
20198,11,1951,126
20204,11,1951,126
20205,11,1951,126
20207,11,1951,126
20250,11,1951,126
6523,11,1951,127
6649,11,1951,128
19894,11,1951,128
20262,11,1951,128
6513,11,1951,129
19843,11,1951,130
20168,11,1951,130
20192,11,1951,130
19699,11,1951,131
19700,11,1951,131
20203,11,1951,131
6617,11,1951,132
20182,11,1951,132
20180,11,1951,133
20194,11,1951,134
20259,11,1951,134
20261,11,1951,135
20060,11,1951,136
20258,11,1951,136
20244,11,1951,137
6573,11,1951,140
20175,11,1951,140
20252,11,1951,140
20245,11,1951,141
20255,11,1951,143
19927,11,1951,145
19949,11,1951,146
19688,11,1951,150
20201,11,1951,153
19600,11,1951,157
20011,11,1952,89
6622,11,1952,91
19658,11,1952,92
19971,11,1952,94
19670,11,1952,99
19591,11,1952,101
19577,11,1952,102
20127,11,1952,102
20281,11,1952,102
19598,11,1952,103
19607,11,1952,103
19978,11,1952,103
6511,11,1952,104
19637,11,1952,104
19623,11,1952,105
19923,11,1952,105
19981,11,1952,105
20211,11,1952,105
19807,11,1952,106
20252,11,1952,106
19575,11,1952,107
19578,11,1952,107
19613,11,1952,107
20037,11,1952,107
20120,11,1952,107
20193,11,1952,107
19570,11,1952,108
19606,11,1952,108
6660,11,1952,109
8018,11,1952,111
19631,11,1952,111
19662,11,1952,111
19962,11,1952,111
20029,11,1952,111
20163,11,1952,111
6624,11,1952,112
19569,11,1952,112
20171,11,1952,112
20254,11,1952,112
6478,11,1952,113
6619,11,1952,113
19562,11,1952,113
19610,11,1952,113
19651,11,1952,113
20131,11,1952,113
20204,11,1952,113
6513,11,1952,114
6635,11,1952,114
6705,11,1952,114
19574,11,1952,114
20267,11,1952,114
19605,11,1952,115
19622,11,1952,115
19986,11,1952,115
20153,11,1952,115
20165,11,1952,115
20284,11,1952,115
6604,11,1952,116
6703,11,1952,116
19600,11,1952,116
20125,11,1952,116
20184,11,1952,116
20258,11,1952,116
20196,11,1952,117
20203,11,1952,117
6523,11,1952,118
20101,11,1952,118
20107,11,1952,118
20174,11,1952,118
20291,11,1952,118
19697,11,1952,119
19742,11,1952,119
20028,11,1952,119
20175,11,1952,119
20172,11,1952,120
19594,11,1952,121
20073,11,1952,121
20274,11,1952,121
6483,11,1952,122
6649,11,1952,122
19618,11,1952,122
20108,11,1952,123
20210,11,1952,123
20251,11,1952,123
20244,11,1952,124
19850,11,1952,126
20255,11,1952,126
20266,11,1952,126
19626,11,1952,127
19949,11,1952,127
20168,11,1952,129
20192,11,1952,129
20198,11,1952,129
6541,11,1952,130
